jd,mag,uncertainty
2459485.601939,9.516,0.0126
2459485.60202,9.5863,0.0127
2459485.602112,9.5525,0.0126
2459485.602193,9.5956,0.0128
2459485.602274,9.5545,0.0127
2459485.602355,9.6016,0.0127
2459485.602448,9.5346,0.0125
2459485.602529,9.5339,0.0127
2459485.602703,9.6033,0.0126
2459485.602784,9.5868,0.0129
2459485.602865,9.5398,0.0127
2459485.603038,9.5557,0.0125
2459485.603119,9.5484,0.0127
2459485.603212,9.5581,0.0127
2459485.603293,9.5297,0.0125
2459485.603374,9.5462,0.0126
2459485.603466,9.6193,0.0128
2459485.603547,9.5668,0.0126
2459485.603628,9.5488,0.0127
2459485.603721,9.5549,0.0126
2459485.603802,9.5181,0.0127
2459485.603883,9.5044,0.0125
2459485.603976,9.5349,0.0126
2459485.604057,9.5638,0.0126
2459485.604219,9.5959,0.0127
2459485.604311,9.5406,0.0126
2459485.604392,9.5212,0.0124
2459485.604473,9.5874,0.0128
2459485.604566,9.5491,0.0126
2459485.604647,9.5428,0.0128
2459485.604728,9.5157,0.0126
2459485.604809,9.5432,0.0125
2459485.604902,9.5475,0.0126
2459485.604983,9.553,0.0126
2459485.605064,9.5465,0.0125
2459485.605156,9.5266,0.0125
2459485.605237,9.5623,0.0125
2459485.605318,9.5332,0.0126
2459485.605399,9.5284,0.0127
2459485.605492,9.548,0.0125
2459485.605573,9.5284,0.0126
2459485.605654,9.526,0.0126
2459485.605747,9.5257,0.0124
2459485.605828,9.5612,0.0126
2459485.606001,9.5291,0.0124
2459485.606082,9.5318,0.0126
2459485.606163,9.5118,0.0125
2459485.606256,9.5381,0.0126
2459485.606337,9.554,0.0127
2459485.606418,9.5661,0.0126
2459485.60651,9.5426,0.0126
2459485.606591,9.5344,0.0126
2459485.606672,9.5367,0.0125
2459485.606753,9.5204,0.0124
2459485.606846,9.5252,0.0125
2459485.606927,9.5051,0.0124
2459485.607008,9.5259,0.0124
2459485.607101,9.5031,0.0126
2459485.607263,9.525,0.0124
2459485.607436,9.4966,0.0124
2459485.607517,9.493,0.0124
2459485.60761,9.5125,0.0125
2459485.607691,9.5319,0.0126
2459485.607772,9.5159,0.0125
2459485.607865,9.5083,0.0124
2459485.607946,9.5249,0.0125
2459485.608027,9.4956,0.0124
2459485.608119,9.514,0.0126
2459485.6082,9.5002,0.0123
2459485.608281,9.5082,0.0123
2459485.608374,9.5159,0.0125
2459485.608455,9.5105,0.0124
2459485.608536,9.4793,0.0123
2459485.608617,9.5149,0.0125
2459485.608709,9.491,0.0124
2459485.608791,9.5178,0.0125
2459485.608872,9.5119,0.0124
2459485.609045,9.5262,0.0125
2459485.609126,9.4915,0.0124
2459485.609219,9.4846,0.0124
2459485.6093,9.5023,0.0124
2459485.609381,9.5003,0.0123
2459485.609473,9.4882,0.0124
2459485.609554,9.4803,0.0125
2459485.609635,9.494,0.0123
2459485.609728,9.5011,0.0125
2459485.609809,9.4715,0.0123
2459485.60989,9.5024,0.0125
2459485.609971,9.5048,0.0125
2459485.610064,9.4744,0.0123
2459485.610145,9.5342,0.0125
2459485.610226,9.5024,0.0123
2459485.610318,9.4964,0.0125
2459485.610399,9.492,0.0123
2459485.61048,9.4889,0.0125
2459485.610573,9.4909,0.0124
2459485.610654,9.4898,0.0124
2459485.610735,9.4947,0.0124
2459485.610816,9.4985,0.0123
2459485.610909,9.4778,0.0123
2459485.61099,9.4744,0.0123
2459485.611071,9.4555,0.0122
2459485.611244,9.4652,0.0122
2459485.611325,9.4848,0.0123
2459485.611418,9.4854,0.0123
2459485.611499,9.5011,0.0124
2459485.61158,9.4967,0.0122
2459485.611672,9.484,0.0123
2459485.611753,9.4511,0.0122
2459485.611834,9.4221,0.0122
2459485.611916,9.4439,0.0123
2459485.612008,9.4312,0.0122
2459485.61217,9.4828,0.0124
2459485.612263,9.4541,0.0123
2459485.612344,9.4605,0.0121
2459485.612425,9.4636,0.0123
2459485.612517,9.406,0.0121
2459485.612598,9.4313,0.0122
2459485.612679,9.457,0.0123
2459485.612772,9.4582,0.0122
2459485.612853,9.4705,0.0122
2459485.613027,9.4932,0.0122
2459485.613189,9.4048,0.0121
2459485.613281,9.4576,0.0122
2459485.613362,9.4415,0.0123
2459485.613443,9.4359,0.0121
2459485.613524,9.46,0.0121
2459485.613617,9.4392,0.0121
2459485.613698,9.4365,0.0121
2459485.613779,9.4061,0.0121
2459485.613872,9.4061,0.0123
2459485.613953,9.4579,0.0119
2459485.614034,9.4566,0.0121
2459485.614126,9.4049,0.0122
2459485.614207,9.4532,0.0122
2459485.614288,9.4611,0.0122
2459485.614462,9.4452,0.012
2459485.614543,9.4414,0.0121
2459485.614635,9.4432,0.0121
2459485.614716,9.4433,0.0121
2459485.614797,9.3928,0.0121
2459485.61489,9.4402,0.0121
2459485.614971,9.4003,0.0121
2459485.615052,9.3837,0.012
2459485.615133,9.4215,0.012
2459485.615226,9.4346,0.0121
2459485.615307,9.4116,0.012
2459485.615388,9.395,0.0122
2459485.61548,9.4242,0.0121
2459485.615561,9.4339,0.012
2459485.615642,9.4654,0.0122
2459485.615735,9.4266,0.0123
2459485.615816,9.4248,0.012
2459485.615897,9.4156,0.012
2459485.61599,9.4126,0.0122
2459485.616071,9.4039,0.012
2459485.616152,9.4123,0.0121
2459485.616244,9.4133,0.0121
2459485.616325,9.4226,0.0121
2459485.616406,9.4074,0.0122
2459485.616499,9.4215,0.0121
2459485.61658,9.434,0.012
2459485.616661,9.4441,0.0121
2459485.616753,9.411,0.012
2459485.616834,9.4162,0.012
2459485.616916,9.4031,0.012
2459485.616997,9.3885,0.012
2459485.617089,9.3869,0.0119
2459485.61717,9.413,0.012
2459485.617251,9.4356,0.012
2459485.617344,9.4077,0.012
2459485.617425,9.3967,0.0121
2459485.617506,9.3845,0.012
2459485.617598,9.4248,0.012
2459485.61776,9.4129,0.012
2459485.617853,9.3528,0.0118
2459485.617934,9.3701,0.0119
2459485.618015,9.3751,0.0119
2459485.618096,9.4115,0.0119
2459485.61827,9.3675,0.0119
2459485.618351,9.3718,0.012
2459485.618443,9.373,0.012
2459485.618524,9.3502,0.0119
2459485.618605,9.3995,0.0119
2459485.618698,9.3753,0.0118
2459485.618779,9.3718,0.0118
2459485.61886,9.404,0.012
2459485.618953,9.4054,0.0119
2459485.619034,9.3535,0.0119
2459485.619115,9.3399,0.0119
2459485.619207,9.3964,0.0119
2459485.619288,9.3638,0.0119
2459485.619369,9.3553,0.0119
2459485.61945,9.3581,0.0119
2459485.619543,9.3686,0.0118
2459485.619624,9.377,0.0118
2459485.619705,9.3267,0.0118
2459485.619797,9.375,0.0119
2459485.619878,9.3615,0.0119
2459485.619959,9.3463,0.0118
2459485.620052,9.3683,0.0119
2459485.620133,9.3744,0.0119
2459485.620214,9.3205,0.0117
2459485.620307,9.3561,0.0118
2459485.620469,9.3512,0.0118
2459485.620561,9.3759,0.0119
2459485.620642,9.3734,0.0118
2459485.620723,9.3281,0.0118
2459485.620816,9.3353,0.0118
2459485.620897,9.3627,0.0117
2459485.620978,9.3584,0.0118
2459485.621071,9.3389,0.0117
2459485.621152,9.3723,0.0119
2459485.621233,9.3602,0.0118
2459485.621314,9.3283,0.0117
2459485.621406,9.3457,0.0119
2459485.621487,9.3705,0.0118
2459485.62158,9.3647,0.0117
2459485.621661,9.3379,0.0118
2459485.621742,9.3421,0.0118
2459485.621823,9.3495,0.0117
2459485.621916,9.3137,0.0118
2459485.621997,9.3597,0.0119
2459485.622078,9.3433,0.0117
2459485.62217,9.3301,0.0119
2459485.622251,9.3432,0.0117
2459485.622332,9.338,0.0117
2459485.622425,9.3467,0.0117
2459485.622506,9.3361,0.0117
2459485.622587,9.3234,0.0117
2459485.622668,9.3292,0.0116
2459485.62276,9.358,0.0118
2459485.622841,9.3241,0.0117
2459485.622922,9.2991,0.0117
2459485.623015,9.3348,0.0117
2459485.623096,9.2926,0.0117
2459485.623177,9.3297,0.0115
2459485.62327,9.291,0.0116
2459485.623351,9.3511,0.0116
2459485.623432,9.3535,0.0117
2459485.623605,9.3222,0.0117
2459485.623686,9.2696,0.0115
2459485.623767,9.3363,0.0117
2459485.62386,9.3263,0.0116
2459485.623941,9.3101,0.0118
2459485.624022,9.3172,0.0116
2459485.624115,9.3622,0.0118
2459485.624196,9.3034,0.0116
2459485.624277,9.3093,0.0116
2459485.624369,9.3336,0.0116
2459485.62445,9.2916,0.0117
2459485.624531,9.2841,0.0116
2459485.624624,9.2908,0.0117
2459485.624705,9.3087,0.0116
2459485.624786,9.2966,0.0117
2459485.624878,9.279,0.0116
2459485.624959,9.2922,0.0117
2459485.625041,9.2596,0.0115
2459485.625133,9.3087,0.012
2459485.625214,9.3125,0.0116
2459485.625295,9.285,0.0116
2459485.625376,9.2965,0.0116
2459485.62555,9.2783,0.0115
2459485.625631,9.291,0.0116
2459485.625723,9.2573,0.0115
2459485.625885,9.2856,0.0115
2459485.625978,9.325,0.0116
2459485.626059,9.2694,0.0115
2459485.62614,9.2852,0.0116
2459485.626233,9.2872,0.0115
2459485.626314,9.2891,0.0115
2459485.626395,9.2732,0.0115
2459485.626487,9.2847,0.0116
2459485.626568,9.2631,0.0116
2459485.626649,9.2915,0.0115
2459485.626742,9.2418,0.0115
2459485.626823,9.2584,0.0116
2459485.626904,9.2608,0.0116
2459485.626985,9.3028,0.0115
2459485.627078,9.2743,0.0115
2459485.627159,9.2811,0.0116
2459485.62724,9.2819,0.0116
2459485.627332,9.2703,0.0114
2459485.627413,9.2478,0.0114
2459485.627575,9.2868,0.0115
2459485.627749,9.2639,0.0115
2459485.62783,9.2673,0.0115
2459485.627922,9.2446,0.0115
2459485.628003,9.2712,0.0115
2459485.628084,9.3019,0.0116
2459485.628258,9.2309,0.0114
2459485.628339,9.2795,0.0115
2459485.628432,9.2553,0.0114
2459485.628513,9.268,0.0114
2459485.628594,9.2245,0.0115
2459485.628675,9.2429,0.0114
2459485.628767,9.2527,0.0115
2459485.628848,9.2432,0.0115
2459485.628929,9.2412,0.0115
2459485.629022,9.2505,0.0116
2459485.629103,9.2154,0.0115
2459485.629184,9.2552,0.0114
2459485.629277,9.2417,0.0114
2459485.629358,9.2661,0.0115
2459485.629439,9.2511,0.0114
2459485.62952,9.2581,0.0113
2459485.629612,9.2642,0.0115
2459485.629693,9.239,0.0114
2459485.629774,9.2066,0.0114
2459485.629867,9.2559,0.0114
2459485.629948,9.2526,0.0114
2459485.630029,9.2447,0.0114
2459485.630122,9.2655,0.0112
2459485.630203,9.2139,0.0113
2459485.630284,9.2276,0.0113
2459485.630365,9.195,0.0114
2459485.630457,9.2652,0.0114
2459485.630538,9.2404,0.0115
2459485.630619,9.2443,0.0115
2459485.630712,9.2212,0.0115
2459485.630793,9.2121,0.0113
2459485.630874,9.2044,0.0115
2459485.630966,9.2475,0.0113
2459485.631047,9.2569,0.0114
2459485.631128,9.235,0.0115
2459485.631209,9.2263,0.0114
2459485.631302,9.2181,0.0114
2459485.631383,9.2139,0.0114
2459485.631464,9.2094,0.0113
2459485.631557,9.2184,0.0113
2459485.631638,9.231,0.0114
2459485.631719,9.2337,0.0114
2459485.631811,9.2842,0.0113
2459485.631892,9.2253,0.0113
2459485.631973,9.2446,0.0114
2459485.632054,9.1982,0.0113
2459485.632147,9.2131,0.0112
2459485.632228,9.2276,0.0114
2459485.632309,9.2038,0.0113
2459485.632402,9.2223,0.0114
2459485.632483,9.2241,0.0113
2459485.632564,9.2205,0.0114
2459485.632656,9.2551,0.0113
2459485.632737,9.2526,0.0113
2459485.632818,9.2336,0.0113
2459485.632899,9.2251,0.0113
2459485.632992,9.1986,0.0114
2459485.633154,9.2123,0.0114
2459485.633235,9.2202,0.0113
2459485.633328,9.2055,0.0112
2459485.633409,9.2192,0.0114
2459485.63349,9.1868,0.0112
2459485.633582,9.2646,0.0114
2459485.633663,9.2087,0.0112
2459485.633744,9.2735,0.0114
2459485.633837,9.2438,0.0113
2459485.633918,9.2418,0.0112
2459485.633999,9.2391,0.0114
2459485.63408,9.2348,0.0113
2459485.634172,9.2098,0.0113
2459485.634253,9.2093,0.0113
2459485.634334,9.1814,0.0112
2459485.634427,9.1807,0.0113
2459485.634508,9.2263,0.0113
2459485.634589,9.2616,0.0113
2459485.634682,9.2405,0.0114
2459485.634763,9.2284,0.0113
2459485.634844,9.1955,0.0112
2459485.634925,9.1967,0.0113
2459485.635017,9.1765,0.0113
2459485.635098,9.1697,0.0114
2459485.635179,9.1908,0.0113
2459485.635272,9.2195,0.0112
2459485.635353,9.204,0.0111
2459485.635434,9.1791,0.0112
2459485.635608,9.2141,0.0113
2459485.635689,9.1803,0.0112
2459485.635781,9.2151,0.0113
2459485.635862,9.1514,0.0113
2459485.635943,9.209,0.0113
2459485.636036,9.2171,0.0113
2459485.636117,9.1898,0.0114
2459485.636198,9.2164,0.0113
2459485.636291,9.2187,0.0114
2459485.636372,9.1741,0.0113
2459485.636453,9.2137,0.0113
2459485.636534,9.1949,0.0113
2459485.636626,9.2163,0.0114
2459485.636707,9.1787,0.0114
2459485.636788,9.2033,0.0114
2459485.636881,9.1958,0.0115
2459485.636962,9.2153,0.0115
2459485.637043,9.2314,0.0116
2459485.637135,9.2229,0.0117
2459485.637216,9.242,0.0118
2459485.637297,9.131,0.0117
