jd,mag,uncertainty
2458827.34548,9.1767,0.0164
2458827.345573,9.1927,0.0159
2458827.345666,9.2254,0.0163
2458827.345747,9.2158,0.016
2458827.345839,9.2013,0.0165
2458827.345932,9.2052,0.0164
2458827.346013,9.2162,0.0171
2458827.346105,9.2305,0.0167
2458827.346198,9.235,0.017
2458827.346279,9.1767,0.0164
2458827.346372,9.1524,0.017
2458827.346464,9.229,0.0167
2458827.346545,9.1708,0.0169
2458827.346638,9.2094,0.0165
2458827.34673,9.2186,0.0164
2458827.346811,9.1753,0.017
2458827.346904,9.2123,0.0169
2458827.346997,9.1714,0.0168
2458827.347078,9.2014,0.0174
2458827.34717,9.2088,0.0167
2458827.347263,9.23,0.0168
2458827.347344,9.2675,0.017
2458827.347436,9.1538,0.0173
2458827.347529,9.2118,0.0172
2458827.34761,9.2367,0.0168
2458827.347703,9.1973,0.0174
2458827.347795,9.2314,0.0174
2458827.347888,9.2486,0.0168
2458827.347969,9.1784,0.0172
2458827.348061,9.2297,0.0172
2458827.348154,9.1722,0.0175
2458827.348247,9.1797,0.0173
2458827.348328,9.1876,0.0172
2458827.34842,9.2699,0.0169
2458827.348513,9.2541,0.017
2458827.348605,9.1707,0.0173
2458827.348686,9.2098,0.0168
2458827.348779,9.2235,0.0171
2458827.348872,9.1608,0.0175
2458827.348953,9.2039,0.0176
2458827.349045,9.187,0.0175
2458827.349138,9.2385,0.0173
2458827.349219,9.2003,0.0169
2458827.349311,9.2337,0.0173
2458827.349404,9.23,0.0173
2458827.349485,9.2702,0.0172
2458827.349578,9.2209,0.0173
2458827.34967,9.1888,0.0175
2458827.349751,9.215,0.0178
2458827.349844,9.2344,0.018
2458827.349936,9.2403,0.0175
2458827.350017,9.1853,0.0182
2458827.35011,9.123,0.0177
2458827.350203,9.195,0.0176
2458827.350284,9.1965,0.0175
2458827.350376,9.1379,0.0177
2458827.350469,9.1673,0.0175
2458827.35055,9.1781,0.0179
2458827.350642,9.1571,0.0178
2458827.350735,9.1806,0.0178
2458827.350816,9.2099,0.0172
2458827.350909,9.1793,0.0181
2458827.351001,9.1724,0.018
2458827.351094,9.1982,0.0176
2458827.351175,9.1912,0.0172
2458827.351267,9.178,0.0174
2458827.35136,9.1628,0.0172
2458827.351441,9.2104,0.0168
2458827.351534,9.2156,0.0167
2458827.351626,9.1677,0.0169
2458827.351707,9.1863,0.0171
2458827.3518,9.1498,0.0172
2458827.351892,9.2215,0.0169
2458827.351985,9.1262,0.0172
2458827.352066,9.1975,0.017
2458827.352159,9.1591,0.0174
2458827.352251,9.1933,0.0174
2458827.352332,9.2092,0.0171
2458827.352425,9.1619,0.0178
2458827.352517,9.1967,0.0178
2458827.352598,9.1566,0.0179
2458827.352691,9.1861,0.0177
2458827.352784,9.1608,0.0184
2458827.352865,9.1987,0.0184
2458827.352957,9.1824,0.018
2458827.35305,9.1698,0.019
2458827.353131,9.1813,0.0191
2458827.353223,9.1736,0.0201
2458827.353316,9.2215,0.0202
2458827.353397,9.1966,0.021
2458827.35349,9.2085,0.021
2458827.353582,9.186,0.0198
2458827.353675,9.2018,0.0194
2458827.353756,9.1565,0.0198
2458827.353848,9.2362,0.0191
2458827.353941,9.1605,0.019
2458827.354022,9.2139,0.019
2458827.354115,9.1479,0.0189
2458827.354207,9.1302,0.0195
2458827.354288,9.217,0.0188
2458827.354381,9.195,0.019
2458827.354473,9.2045,0.0196
2458827.354554,9.1846,0.0202
2458827.354647,9.1712,0.0212
2458827.35474,9.1516,0.021
2458827.354821,9.2398,0.0201
2458827.354913,9.1606,0.021
2458827.355006,9.1863,0.0204
2458827.355098,9.2047,0.0199
2458827.355179,9.2579,0.0197
2458827.355272,9.2258,0.0206
2458827.355365,9.2408,0.0198
2458827.355457,9.1955,0.0203
2458827.355538,9.1743,0.0201
2458827.355631,9.1934,0.0199
2458827.355723,9.2045,0.019
2458827.355804,9.2015,0.0191
2458827.355897,9.1617,0.0188
2458827.35599,9.2144,0.0184
2458827.356071,9.2142,0.0188
2458827.356163,9.1766,0.0188
2458827.356256,9.2141,0.0188
2458827.356337,9.1616,0.0192
2458827.356429,9.16,0.0194
2458827.356522,9.1637,0.0199
2458827.356603,9.1536,0.0208
2458827.356696,9.1723,0.0202
2458827.356788,9.1687,0.0204
2458827.356869,9.189,0.0216
2458827.356962,9.1865,0.0213
2458827.357054,9.163,0.0229
2458827.357135,9.1378,0.0229
2458827.357228,9.2062,0.0236
2458827.357402,9.1596,0.0254
2458827.357494,9.1789,0.0252
2458827.357587,9.1725,0.0249
2458827.357679,9.0985,0.025
2458827.35776,9.1259,0.0243
2458827.357853,9.1969,0.0242
2458827.357946,9.193,0.0239
2458827.358027,9.1409,0.0237
2458827.358119,9.1717,0.0236
2458827.358212,9.2323,0.0231
2458827.358293,9.1709,0.0237
2458827.358385,9.2341,0.0217
2458827.358478,9.1718,0.022
2458827.358652,9.2193,0.0227
2458827.358744,9.1252,0.0266
2458827.358825,9.1441,0.0248
2458827.358918,9.157,0.0238
2458827.35901,9.2039,0.0217
2458827.359091,9.1297,0.0255
2458827.359184,9.1258,0.0266
2458827.359277,9.1699,0.0251
2458827.359358,9.1592,0.025
2458827.35945,9.1612,0.0235
2458827.359543,9.1513,0.0228
2458827.359624,9.2084,0.0221
2458827.375411,9.218,0.0163
2458827.375503,9.2201,0.0163
2458827.375596,9.2894,0.016
2458827.375689,9.2263,0.0158
2458827.37577,9.2001,0.0163
2458827.375862,9.2169,0.0158
2458827.375955,9.2538,0.0158
2458827.376036,9.2798,0.0155
2458827.376128,9.2335,0.016
2458827.376221,9.2195,0.0161
2458827.376302,9.2393,0.0156
2458827.376395,9.1905,0.0158
2458827.376487,9.2481,0.0156
2458827.37658,9.2485,0.0155
2458827.376661,9.2279,0.0159
2458827.376753,9.2017,0.0156
2458827.376846,9.188,0.0161
2458827.376939,9.2423,0.0157
2458827.37702,9.2372,0.0159
2458827.377112,9.2015,0.0157
2458827.377205,9.2418,0.0156
2458827.377297,9.2269,0.0156
2458827.377378,9.2574,0.0155
2458827.377471,9.2135,0.0157
2458827.377564,9.2475,0.0157
2458827.377645,9.2715,0.0158
2458827.377737,9.2294,0.0157
2458827.37783,9.2077,0.0158
2458827.377911,9.2111,0.0159
2458827.378003,9.1783,0.016
2458827.378096,9.2277,0.0156
2458827.378189,9.1977,0.016
2458827.37827,9.2308,0.0159
2458827.378362,9.1828,0.0159
2458827.378455,9.1953,0.0158
2458827.378536,9.1919,0.0156
2458827.378628,9.2238,0.0161
2458827.378721,9.2566,0.0154
2458827.378814,9.1697,0.016
2458827.378895,9.2143,0.0157
2458827.378987,9.2275,0.016
2458827.379068,9.2039,0.016
2458827.379161,9.2749,0.016
2458827.379253,9.1909,0.0157
2458827.379346,9.2119,0.0159
2458827.379427,9.2023,0.0156
2458827.37952,9.2586,0.0159
2458827.379612,9.2167,0.016
2458827.379705,9.2335,0.0157
2458827.379786,9.2239,0.0158
2458827.379878,9.2573,0.0159
2458827.379971,9.2954,0.0155
2458827.380052,9.1698,0.0159
2458827.380145,9.2149,0.0156
2458827.380237,9.3025,0.0157
2458827.38033,9.209,0.016
2458827.380411,9.2232,0.0158
2458827.380503,9.2401,0.0157
2458827.380596,9.2462,0.0157
2458827.380689,9.2303,0.0157
2458827.38077,9.2565,0.0158
2458827.380862,9.252,0.0158
2458827.380955,9.193,0.0158
2458827.381036,9.1811,0.016
2458827.381128,9.2574,0.0158
2458827.381221,9.2402,0.0159
2458827.381302,9.2287,0.0161
2458827.381395,9.2167,0.0159
2458827.381487,9.2323,0.0159
2458827.38158,9.2105,0.0157
2458827.381661,9.2389,0.0158
2458827.381753,9.2307,0.0159
2458827.381846,9.1987,0.0159
2458827.381927,9.2671,0.0157
2458827.38202,9.2348,0.0158
2458827.382112,9.2386,0.0156
2458827.382193,9.2378,0.0158
2458827.382286,9.2676,0.0157
2458827.382378,9.2229,0.0156
2458827.382459,9.2218,0.0158
2458827.382552,9.2171,0.0159
2458827.382645,9.2267,0.0161
2458827.382737,9.2681,0.0158
2458827.382818,9.2701,0.0157
2458827.382911,9.2846,0.0158
2458827.383003,9.2329,0.0156
2458827.383084,9.2712,0.0158
2458827.383177,9.2537,0.0159
2458827.383258,9.2643,0.0156
2458827.383351,9.1868,0.0157
2458827.383443,9.338,0.0155
2458827.383524,9.2893,0.0155
2458827.383617,9.2434,0.0157
2458827.383709,9.3152,0.0153
2458827.383802,9.2419,0.0158
2458827.383895,9.1663,0.0159
2458827.383976,9.2429,0.0159
2458827.384068,9.25,0.0157
2458827.384161,9.2695,0.0158
2458827.384242,9.2785,0.0156
2458827.384334,9.2478,0.0159
2458827.384427,9.2484,0.016
2458827.384508,9.2432,0.016
2458827.384601,9.2222,0.0159
2458827.384682,9.2645,0.0158
2458827.384774,9.2381,0.016
2458827.384867,9.2716,0.0161
2458827.384959,9.2551,0.0157
2458827.385041,9.3029,0.0161
2458827.385133,9.2363,0.016
2458827.385226,9.2798,0.016
2458827.385307,9.2386,0.0161
2458827.385399,9.2225,0.0163
2458827.385492,9.2633,0.0157
2458827.385573,9.3032,0.0155
2458827.385666,9.2058,0.0157
2458827.385758,9.2405,0.0159
2458827.385851,9.2513,0.0161
2458827.385932,9.2731,0.016
2458827.386024,9.2578,0.0161
2458827.386117,9.272,0.016
2458827.386198,9.2493,0.0162
2458827.386291,9.2835,0.0159
2458827.386383,9.2423,0.0161
2458827.386464,9.2204,0.016
2458827.386557,9.2934,0.0158
2458827.386649,9.2557,0.0163
2458827.38673,9.232,0.0161
2458827.386823,9.2568,0.0161
2458827.386916,9.2784,0.0156
2458827.386997,9.2458,0.0159
2458827.387089,9.2231,0.0159
2458827.387182,9.2537,0.0159
2458827.387263,9.2602,0.0159
2458827.387355,9.2654,0.0159
2458827.387448,9.2343,0.0159
2458827.387541,9.2434,0.016
2458827.387622,9.2664,0.0157
2458827.387714,9.2711,0.0157
2458827.387807,9.2587,0.0157
2458827.387888,9.2253,0.016
2458827.38798,9.2703,0.0158
2458827.388073,9.2852,0.0158
2458827.388154,9.2407,0.0158
2458827.388247,9.2945,0.0157
2458827.388339,9.2603,0.0158
2458827.388432,9.2678,0.0158
2458827.388513,9.2636,0.0159
2458827.388605,9.2406,0.0163
2458827.388698,9.2592,0.0159
2458827.388779,9.2456,0.0159
2458827.388872,9.2304,0.0162
2458827.388964,9.2678,0.016
2458827.389045,9.2361,0.0163
2458827.389138,9.2684,0.0162
2458827.38923,9.2693,0.0157
2458827.389323,9.2553,0.0158
2458827.389404,9.2285,0.0163
2458827.389497,9.2561,0.0159
2458827.389589,9.2845,0.016
2458827.389682,9.2205,0.0163
2458827.389763,9.261,0.0164
2458827.389855,9.2519,0.0162
2458827.389948,9.2788,0.0157
2458827.390029,9.2709,0.0164
2458827.390122,9.2984,0.0159
2458827.390214,9.3195,0.0159
2458827.390295,9.2677,0.0163
2458827.390388,9.2925,0.0157
2458827.39048,9.2941,0.0156
2458827.390573,9.3116,0.0158
2458827.390654,9.2799,0.0158
2458827.390747,9.2597,0.0159
2458827.390828,9.3005,0.0157
2458827.39092,9.3001,0.0158
2458827.391013,9.2437,0.0159
2458827.391105,9.2977,0.0155
2458827.391198,9.2436,0.0161
2458827.391279,9.2874,0.0159
2458827.391372,9.2653,0.0157
2458827.391464,9.29,0.0158
2458827.391545,9.2982,0.0157
2458827.391638,9.3014,0.0159
2458827.39173,9.2747,0.016
2458827.391811,9.2571,0.0157
2458827.391904,9.2866,0.0158
2458827.391997,9.2803,0.0159
2458827.392078,9.343,0.0157
2458827.39217,9.2805,0.0158
2458827.392263,9.3071,0.0162
2458827.392436,9.3188,0.0163
2458827.392529,9.2871,0.0164
2458827.39261,9.2977,0.0163
2458827.392703,9.3196,0.016
2458827.392795,9.2402,0.0163
2458827.392876,9.2803,0.0162
2458827.392969,9.2958,0.0162
2458827.393061,9.322,0.0159
2458827.393142,9.1887,0.0165
2458827.393235,9.2226,0.0162
2458827.393328,9.2945,0.0159
2458827.39342,9.3098,0.0162
2458827.393501,9.2911,0.0159
2458827.393594,9.3352,0.0156
2458827.393686,9.2488,0.0161
2458827.393767,9.2522,0.016
2458827.39386,9.3327,0.0155
2458827.393953,9.3505,0.0155
2458827.394034,9.2971,0.0157
2458827.394126,9.2871,0.0159
2458827.394219,9.28,0.016
2458827.3943,9.2271,0.0161
2458827.394392,9.2479,0.0159
2458827.394485,9.2632,0.0159
2458827.394578,9.317,0.0159
2458827.394659,9.2788,0.0157
2458827.394751,9.2992,0.0158
2458827.394844,9.3346,0.0156
2458827.394925,9.3001,0.0159
2458827.395017,9.2565,0.0158
2458827.39511,9.3433,0.0157
2458827.395191,9.3316,0.0156
2458827.395284,9.2831,0.0157
2458827.395376,9.345,0.0156
2458827.395457,9.2874,0.0159
2458827.39555,9.2811,0.0159
2458827.395642,9.2514,0.0159
2458827.395723,9.3457,0.0157
2458827.395816,9.3149,0.0156
2458827.395909,9.3309,0.0157
2458827.39599,9.2607,0.0159
2458827.396082,9.3206,0.0157
2458827.396175,9.2651,0.0161
2458827.396256,9.3151,0.0158
2458827.396348,9.2926,0.0158
2458827.396441,9.255,0.0159
2458827.396522,9.2993,0.0157
2458827.396615,9.2888,0.016
2458827.396707,9.3057,0.0162
2458827.396788,9.2956,0.016
2458827.396881,9.2933,0.016
2458827.396973,9.2917,0.016
2458827.397054,9.2793,0.0158
2458827.397147,9.2739,0.016
2458827.39724,9.2857,0.0155
2458827.397321,9.2979,0.0159
2458827.397413,9.3085,0.0158
2458827.397506,9.2905,0.0159
2458827.397587,9.296,0.0161
2458827.397679,9.2678,0.0162
2458827.397772,9.3138,0.0161
2458827.397865,9.2812,0.016
2458827.397946,9.3374,0.0158
2458827.398038,9.312,0.016
2458827.398131,9.3111,0.016
2458827.398212,9.291,0.0162
2458827.398304,9.2782,0.0163
2458827.398397,9.3433,0.0161
2458827.398478,9.2965,0.0163
2458827.398571,9.2826,0.0161
2458827.398663,9.3354,0.0161
2458827.398756,9.2833,0.016
2458827.398837,9.261,0.0164
2458827.398929,9.3058,0.016
2458827.399022,9.3325,0.0158
2458827.399103,9.2838,0.016
2458827.399196,9.3242,0.016
2458827.399288,9.2458,0.016
2458827.399381,9.3328,0.016
2458827.399462,9.3018,0.0162
2458827.399554,9.2571,0.016
2458827.399647,9.2844,0.0162
2458827.399728,9.3237,0.0157
2458827.399821,9.3046,0.0158
2458827.399913,9.2748,0.0164
2458827.399994,9.3592,0.0156
2458827.400087,9.3153,0.0159
2458827.400179,9.345,0.0157
2458827.40026,9.2787,0.0162
2458827.400353,9.2847,0.0163
2458827.400446,9.3361,0.0161
2458827.400527,9.3016,0.0159
2458827.400619,9.3466,0.0159
2458827.400712,9.3239,0.0159
2458827.400793,9.2948,0.0158
2458827.400885,9.3561,0.0158
2458827.400978,9.3319,0.0159
2458827.401059,9.3334,0.0159
2458827.401152,9.288,0.0161
2458827.401244,9.312,0.0155
2458827.401325,9.327,0.0158
2458827.401418,9.3072,0.0161
2458827.40151,9.2933,0.0159
2458827.401603,9.2561,0.0163
2458827.401696,9.3474,0.0159
2458827.401777,9.2957,0.016
2458827.401869,9.2782,0.0158
2458827.401962,9.3089,0.0157
2458827.402043,9.3025,0.016
2458827.402135,9.3262,0.0161
2458827.402228,9.2872,0.016
2458827.402321,9.3662,0.016
2458827.402402,9.3278,0.0159
2458827.402494,9.3381,0.016
2458827.402587,9.297,0.0159
2458827.402668,9.3222,0.016
2458827.40276,9.2831,0.0163
2458827.402853,9.2807,0.016
2458827.402934,9.3413,0.0158
2458827.403027,9.282,0.0159
2458827.403119,9.3137,0.0159
2458827.4032,9.2758,0.0162
2458827.403293,9.3031,0.0162
2458827.403385,9.3182,0.016
2458827.403466,9.2902,0.0161
2458827.403559,9.3223,0.0162
2458827.403652,9.333,0.0159
2458827.403733,9.3073,0.0164
2458827.403825,9.3319,0.016
2458827.403918,9.3263,0.0161
2458827.403999,9.2801,0.016
2458827.404091,9.2657,0.0161
2458827.404184,9.256,0.0162
2458827.404265,9.2745,0.0161
2458827.404358,9.303,0.0163
2458827.40445,9.2974,0.0164
2458827.404543,9.3357,0.0162
2458827.404624,9.347,0.0163
2458827.404716,9.3514,0.0163
2458827.404809,9.2974,0.0166
2458827.40489,9.2495,0.0165
2458827.404983,9.3448,0.0167
2458827.405075,9.3796,0.0164
2458827.405156,9.3765,0.0164
2458827.405249,9.3239,0.0165
2458827.405341,9.272,0.0167
2458827.405434,9.3486,0.0166
2458827.405527,9.3519,0.0164
2458827.405608,9.3237,0.0166
2458827.4057,9.3165,0.0163
2458827.405781,9.3649,0.0161
2458827.405874,9.3521,0.0162
2458827.405966,9.3492,0.0164
2458827.406059,9.3379,0.0163
2458827.40614,9.3484,0.0163
2458827.406233,9.3275,0.016
2458827.406325,9.3379,0.0164
2458827.406406,9.3273,0.0159
2458827.406499,9.3225,0.0161
2458827.406591,9.38,0.0158
2458827.406684,9.3097,0.0159
2458827.406765,9.3251,0.0163
2458827.406858,9.3332,0.016
2458827.40695,9.3507,0.0158
2458827.407031,9.3583,0.016
2458827.407124,9.352,0.0158
2458827.407216,9.3371,0.0163
2458827.407297,9.3023,0.0162
2458827.40739,9.4207,0.0162
2458827.407483,9.3856,0.016
2458827.407564,9.3569,0.0162
2458827.407656,9.3334,0.0159
2458827.407749,9.3865,0.016
2458827.407841,9.3944,0.0161
2458827.407922,9.3611,0.0163
2458827.408015,9.3406,0.0161
2458827.408108,9.3421,0.0163
2458827.408189,9.3192,0.0163
2458827.408281,9.3454,0.0162
2458827.408374,9.3147,0.0162
2458827.408455,9.338,0.016
2458827.408547,9.3527,0.0159
2458827.40864,9.3401,0.0159
2458827.408721,9.3153,0.0163
2458827.408814,9.3525,0.016
2458827.408906,9.3377,0.0162
2458827.408999,9.2845,0.0163
2458827.40908,9.3631,0.0161
2458827.409172,9.3584,0.0165
2458827.409265,9.3756,0.0163
2458827.409346,9.318,0.0164
2458827.409439,9.2841,0.0166
2458827.409531,9.3332,0.016
2458827.409612,9.3431,0.0164
2458827.409705,9.2919,0.0164
2458827.409797,9.3195,0.0163
2458827.40989,9.3226,0.0163
2458827.409971,9.3211,0.0162
2458827.410064,9.3551,0.0161
2458827.410156,9.3857,0.0161
2458827.410237,9.3334,0.0161
2458827.41033,9.3261,0.0163
2458827.410422,9.3671,0.0159
2458827.410503,9.3559,0.0161
2458827.410596,9.3582,0.0163
2458827.410689,9.339,0.0161
2458827.41077,9.3317,0.0162
2458827.410862,9.3364,0.0166
2458827.410955,9.3275,0.0166
2458827.411036,9.3451,0.0165
2458827.411128,9.3202,0.0163
2458827.411221,9.3606,0.0163
2458827.411302,9.407,0.016
2458827.411395,9.3631,0.0161
2458827.411487,9.408,0.0162
2458827.411568,9.3488,0.0165
2458827.411661,9.3493,0.0162
2458827.411753,9.3677,0.016
2458827.411834,9.3656,0.0163
2458827.411927,9.3552,0.0161
2458827.41202,9.2788,0.0161
2458827.412101,9.393,0.016
2458827.412193,9.3607,0.0164
2458827.412286,9.3643,0.0163
2458827.412367,9.354,0.0163
2458827.412459,9.3588,0.0164
2458827.412552,9.3791,0.0162
2458827.412633,9.3387,0.0162
2458827.412726,9.3805,0.0164
2458827.412818,9.3765,0.016
2458827.412899,9.3526,0.0166
2458827.412992,9.386,0.0163
2458827.413084,9.3492,0.0163
2458827.413177,9.3555,0.0163
2458827.413258,9.3287,0.0167
2458827.413351,9.3275,0.0164
2458827.413443,9.3397,0.0164
2458827.413524,9.4247,0.0159
2458827.413617,9.3785,0.0161
2458827.413709,9.4055,0.016
2458827.413802,9.4014,0.0162
2458827.413883,9.3857,0.0161
2458827.413976,9.343,0.0163
2458827.414057,9.3101,0.0166
2458827.414149,9.3512,0.0163
2458827.414242,9.3735,0.0163
2458827.414334,9.3384,0.0163
2458827.414416,9.3717,0.0163
2458827.414508,9.3822,0.0164
2458827.414601,9.3824,0.0161
2458827.414682,9.3814,0.016
2458827.414774,9.3371,0.0165
2458827.414867,9.3553,0.0163
2458827.414948,9.364,0.0161
2458827.415041,9.3923,0.0161
2458827.415133,9.3813,0.0162
2458827.415214,9.3864,0.0163
2458827.415307,9.3343,0.0166
2458827.415399,9.3542,0.0167
2458827.41548,9.3443,0.0161
2458827.415573,9.3976,0.0161
2458827.415666,9.4072,0.0162
2458827.415758,9.3754,0.0161
2458827.415839,9.3657,0.0163
2458827.415932,9.423,0.0162
2458827.416024,9.3297,0.0165
2458827.416105,9.3873,0.0164
2458827.416198,9.3099,0.0165
2458827.416291,9.4016,0.0164
2458827.416372,9.3804,0.0163
2458827.416464,9.3707,0.0163
2458827.416557,9.3765,0.0162
2458827.416649,9.3667,0.0165
2458827.41673,9.3675,0.0164
2458827.416823,9.3824,0.0162
2458827.416916,9.3382,0.0163
2458827.416997,9.3663,0.0163
2458827.417089,9.3709,0.0164
2458827.417182,9.3575,0.0163
2458827.417263,9.33,0.0162
2458827.417355,9.3671,0.0161
2458827.417448,9.3381,0.0164
2458827.417529,9.4264,0.016
2458827.417622,9.3419,0.0166
2458827.417714,9.3555,0.0161
2458827.417795,9.348,0.0164
2458827.417888,9.3901,0.0161
2458827.41798,9.4338,0.0159
2458827.418061,9.3772,0.0164
2458827.418154,9.4012,0.0163
2458827.418247,9.4425,0.0163
2458827.418328,9.353,0.0168
2458827.41842,9.3326,0.0164
2458827.418513,9.3347,0.0167
2458827.418594,9.3972,0.0165
2458827.418686,9.3569,0.0162
2458827.418779,9.3417,0.0165
2458827.41886,9.3638,0.0165
2458827.418953,9.4148,0.0165
2458827.419045,9.3338,0.0166
2458827.419126,9.3857,0.0159
2458827.419219,9.3823,0.0163
2458827.419311,9.3482,0.0163
2458827.419392,9.3783,0.0163
2458827.419485,9.3871,0.0165
2458827.419578,9.3578,0.0162
2458827.419659,9.3813,0.0167
2458827.419751,9.3549,0.0162
2458827.419844,9.3875,0.0164
2458827.419936,9.3736,0.0165
2458827.420017,9.3734,0.0164
2458827.42011,9.3591,0.0165
2458827.420203,9.3909,0.0162
2458827.420284,9.3575,0.0164
2458827.420376,9.4147,0.0165
2458827.420469,9.3846,0.0164
2458827.42055,9.3847,0.016
2458827.420642,9.4319,0.0161
2458827.420735,9.392,0.0163
2458827.420816,9.3937,0.0162
2458827.420909,9.3748,0.0162
2458827.421001,9.3838,0.0164
2458827.421082,9.3906,0.0163
2458827.421175,9.3936,0.0162
2458827.421267,9.3988,0.0162
2458827.421348,9.3158,0.0166
2458827.421441,9.384,0.0162
2458827.421534,9.3642,0.0163
2458827.421615,9.3958,0.0167
2458827.421707,9.3884,0.0165
2458827.4218,9.3274,0.0168
2458827.421892,9.4162,0.0162
2458827.421973,9.37,0.0166
2458827.422066,9.3684,0.0166
2458827.422159,9.4303,0.0165
2458827.42224,9.3652,0.0167
2458827.422332,9.3941,0.0165
2458827.422425,9.3303,0.0165
2458827.422506,9.4215,0.0163
2458827.422598,9.3626,0.0165
2458827.422691,9.3488,0.0166
2458827.422772,9.3849,0.0163
2458827.422865,9.397,0.0165
2458827.422957,9.3465,0.0164
2458827.423038,9.4063,0.0162
2458827.423131,9.3665,0.0164
2458827.423223,9.3462,0.0163
2458827.423304,9.4054,0.0164
2458827.423397,9.3914,0.0164
2458827.42349,9.3789,0.0165
2458827.423582,9.3624,0.0166
2458827.423663,9.3987,0.0166
2458827.423756,9.4266,0.0162
2458827.423848,9.4243,0.0165
2458827.423929,9.3688,0.0165
2458827.424022,9.4239,0.0162
2458827.424115,9.4015,0.0161
2458827.424196,9.4259,0.0164
2458827.424288,9.4225,0.016
2458827.424381,9.3868,0.0165
2458827.424462,9.3201,0.0168
2458827.424554,9.4072,0.0166
2458827.424647,9.3804,0.0169
2458827.424728,9.433,0.0165
2458827.424821,9.3379,0.017
2458827.424913,9.3809,0.0164
2458827.424994,9.3985,0.0164
2458827.425087,9.4619,0.0163
2458827.425179,9.3887,0.0165
2458827.42526,9.4235,0.0165
2458827.425353,9.4268,0.0167
2458827.425446,9.3753,0.0167
2458827.425527,9.359,0.0165
2458827.425619,9.4229,0.0163
2458827.425712,9.4085,0.0164
2458827.425793,9.4116,0.0168
2458827.425885,9.3613,0.0167
2458827.425978,9.3769,0.017
2458827.426059,9.4272,0.0164
2458827.426152,9.4019,0.0165
2458827.426244,9.403,0.0166
2458827.426325,9.3382,0.017
2458827.426418,9.4218,0.0166
2458827.42651,9.4184,0.0162
2458827.426603,9.3692,0.0167
2458827.426684,9.3944,0.0162
2458827.426777,9.369,0.0164
2458827.426869,9.4155,0.0165
2458827.42695,9.3637,0.0167
2458827.427043,9.4044,0.016
2458827.427135,9.377,0.0164
2458827.427228,9.3872,0.016
2458827.427309,9.3891,0.0165
2458827.427402,9.4271,0.0163
2458827.427494,9.3951,0.0164
2458827.427575,9.3844,0.0165
2458827.427668,9.3905,0.0167
2458827.42776,9.4006,0.0163
2458827.427841,9.4568,0.0161
2458827.427934,9.3893,0.0165
2458827.428027,9.332,0.0167
2458827.428108,9.3555,0.0165
2458827.4282,9.3977,0.0165
2458827.428293,9.4166,0.0161
2458827.428374,9.4142,0.0168
2458827.428466,9.3729,0.0168
2458827.428559,9.4002,0.0166
2458827.42864,9.4252,0.0166
2458827.428733,9.3939,0.0167
2458827.428825,9.4275,0.0167
2458827.428906,9.4092,0.0166
2458827.428999,9.4322,0.0166
2458827.429091,9.3876,0.017
2458827.429184,9.4045,0.0166
2458827.429265,9.3951,0.0164
2458827.429358,9.3994,0.0163
2458827.42945,9.3627,0.0166
2458827.429531,9.4069,0.0163
2458827.429624,9.3767,0.017
2458827.429716,9.4293,0.0168
2458827.429809,9.382,0.0166
2458827.42989,9.4591,0.0164
2458827.429983,9.4057,0.0168
2458827.430075,9.4034,0.0164
2458827.430156,9.4176,0.0171
2458827.430249,9.4653,0.0165
2458827.430341,9.4022,0.0166
2458827.430422,9.424,0.0165
2458827.430515,9.4503,0.0166
2458827.430608,9.4778,0.0165
2458827.4307,9.4764,0.0166
2458827.430781,9.4151,0.0165
2458827.430874,9.4261,0.0165
2458827.430966,9.4259,0.0165
2458827.431047,9.3871,0.0168
2458827.43114,9.379,0.0167
2458827.431233,9.451,0.0162
2458827.431314,9.4054,0.0166
2458827.431406,9.449,0.0167
2458827.431499,9.4142,0.0168
2458827.431591,9.4104,0.0169
2458827.431672,9.375,0.0165
2458827.431765,9.435,0.0168
2458827.431858,9.3632,0.0167
2458827.431939,9.4677,0.0166
2458827.432031,9.477,0.0166
2458827.432124,9.4472,0.0164
2458827.432205,9.4261,0.0164
2458827.432297,9.4346,0.0166
2458827.43239,9.4562,0.0167
2458827.432471,9.3774,0.0167
2458827.432564,9.3879,0.0166
2458827.432656,9.4458,0.017
2458827.432737,9.4318,0.017
2458827.43283,9.397,0.0171
2458827.432922,9.394,0.0171
2458827.433003,9.3825,0.0171
2458827.433096,9.4653,0.0165
2458827.433189,9.4048,0.0171
2458827.433281,9.4444,0.0168
2458827.433362,9.4045,0.0172
2458827.433455,9.3858,0.0172
2458827.433547,9.3773,0.0169
2458827.433628,9.4227,0.017
2458827.433721,9.3699,0.0172
2458827.433814,9.4281,0.0166
2458827.433895,9.3963,0.0169
2458827.433987,9.4329,0.0171
2458827.43408,9.4123,0.0171
2458827.434161,9.4168,0.017
2458827.434253,9.4475,0.0169
2458827.434346,9.4554,0.017
2458827.434427,9.4557,0.0171
2458827.43452,9.4022,0.0171
2458827.434612,9.3768,0.0174
2458827.434693,9.4181,0.0171
2458827.434786,9.4396,0.0174
2458827.434878,9.4214,0.0172
2458827.434971,9.3441,0.0174
2458827.435052,9.3962,0.017
2458827.435145,9.4471,0.0172
2458827.435226,9.3856,0.0173
2458827.435318,9.4519,0.0171
2458827.435411,9.4134,0.0175
2458827.435503,9.4356,0.0172
2458827.435584,9.4623,0.017
