jd,mag,uncertainty
2458784.470799,9.1912,0.0113
2458784.470949,9.1747,0.0114
2458784.471076,9.1651,0.0112
2458784.471215,9.2056,0.011
2458784.471354,9.1901,0.011
2458784.471493,9.1919,0.011
2458784.471632,9.1741,0.0112
2458784.471771,9.1866,0.0111
2458784.47191,9.173,0.0112
2458784.472049,9.1814,0.0112
2458784.472176,9.1565,0.0113
2458784.472315,9.1697,0.0111
2458784.472454,9.1716,0.0112
2458784.472593,9.1944,0.0111
2458784.472731,9.2006,0.0111
2458784.47287,9.1804,0.011
2458784.473009,9.1949,0.0111
2458784.473148,9.1862,0.0112
2458784.473275,9.163,0.0111
2458784.473414,9.1716,0.0111
2458784.473553,9.1922,0.0112
2458784.473692,9.2014,0.0111
2458784.473831,9.1883,0.0111
2458784.47397,9.1802,0.0111
2458784.474109,9.1788,0.0112
2458784.474248,9.1824,0.011
2458784.474375,9.1811,0.011
2458784.474514,9.1976,0.0111
2458784.474653,9.1975,0.0109
2458784.474792,9.2125,0.011
2458784.474931,9.175,0.0111
2458784.475058,9.2058,0.0111
2458784.475197,9.1754,0.0111
2458784.475336,9.2168,0.0109
2458784.475475,9.1834,0.0112
2458784.475613,9.2107,0.0111
2458784.475752,9.1988,0.0111
2458784.475891,9.1998,0.0111
2458784.47603,9.2211,0.0111
2458784.476157,9.1913,0.0111
2458784.476296,9.1915,0.0111
2458784.476435,9.1781,0.0111
2458784.476574,9.1892,0.0111
2458784.476713,9.2025,0.0111
2458784.476852,9.2209,0.0111
2458784.476991,9.2207,0.0111
2458784.47713,9.2269,0.0111
2458784.477269,9.1933,0.0112
2458784.477407,9.2102,0.0112
2458784.477546,9.1976,0.0113
2458784.477685,9.2046,0.0112
2458784.477813,9.2037,0.0112
2458784.477951,9.2224,0.0111
2458784.47809,9.1971,0.0112
2458784.478229,9.1858,0.0111
2458784.478368,9.2026,0.0112
2458784.478495,9.19,0.0111
2458784.478634,9.2512,0.012
2458784.478773,9.2345,0.0109
2458784.478912,9.2227,0.0109
2458784.479051,9.1949,0.0111
2458784.479178,9.215,0.0109
2458784.479317,9.1936,0.011
2458784.479456,9.2279,0.011
2458784.479595,9.2142,0.0112
2458784.479734,9.2245,0.011
2458784.479873,9.1979,0.011
2458784.480012,9.1995,0.011
2458784.480139,9.2141,0.0112
2458784.480278,9.1849,0.0113
2458784.480417,9.2151,0.011
2458784.480556,9.1948,0.0111
2458784.480694,9.2251,0.0111
2458784.480833,9.1835,0.0112
2458784.480972,9.2226,0.0112
2458784.481111,9.2212,0.0114
2458784.48125,9.1988,0.0116
2458784.481389,9.186,0.0114
2458784.481528,9.2284,0.0114
2458784.481667,9.2163,0.0109
2458784.481806,9.2214,0.011
2458784.481933,9.2054,0.011
2458784.482072,9.2237,0.0111
2458784.482211,9.1938,0.011
2458784.48235,9.2235,0.011
2458784.482488,9.2187,0.011
2458784.482627,9.2196,0.011
2458784.482778,9.2224,0.0112
2458784.482905,9.2091,0.0111
2458784.483044,9.2022,0.0112
2458784.483183,9.2096,0.0112
2458784.483322,9.2196,0.0112
2458784.483461,9.2236,0.0112
2458784.483588,9.2203,0.0112
2458784.483727,9.2351,0.011
2458784.483866,9.2116,0.0112
2458784.484005,9.222,0.0112
2458784.484144,9.2299,0.0114
2458784.484282,9.2159,0.0111
2458784.484421,9.2453,0.0111
2458784.48456,9.2366,0.0115
2458784.484699,9.209,0.0112
2458784.484826,9.2235,0.0111
2458784.484965,9.2045,0.0112
2458784.485104,9.2292,0.0112
2458784.485243,9.2361,0.0113
2458784.485382,9.2028,0.0112
2458784.485509,9.2394,0.0111
2458784.485648,9.2252,0.0115
2458784.485787,9.2432,0.0112
2458784.485914,9.2398,0.0111
2458784.486053,9.2415,0.0112
2458784.486192,9.2153,0.0112
2458784.486331,9.2165,0.0112
2458784.486458,9.2212,0.0115
2458784.486597,9.2324,0.0112
2458784.486736,9.2459,0.0112
2458784.486863,9.1964,0.0124
2458784.487002,9.2366,0.0112
2458784.487141,9.216,0.0113
2458784.48728,9.2478,0.0111
2458784.487407,9.2297,0.0113
2458784.487546,9.2186,0.0113
2458784.487685,9.2296,0.0113
2458784.487824,9.2215,0.0114
2458784.487951,9.2423,0.0112
2458784.48809,9.2289,0.0112
2458784.488229,9.266,0.0111
2458784.488356,9.2388,0.0112
2458784.488495,9.2629,0.0112
2458784.488634,9.2539,0.0113
2458784.488773,9.2454,0.0113
2458784.488912,9.2197,0.0112
2458784.489039,9.2363,0.0112
2458784.489178,9.2087,0.0112
2458784.489317,9.2406,0.0111
2458784.489456,9.227,0.0114
2458784.489595,9.253,0.0111
2458784.489722,9.2454,0.0113
2458784.489861,9.2278,0.0113
2458784.49,9.2292,0.0113
2458784.490139,9.2354,0.0112
2458784.490278,9.2698,0.0111
2458784.490405,9.2573,0.011
2458784.490544,9.2328,0.0112
2458784.490683,9.2372,0.0113
2458784.490822,9.243,0.0111
2458784.490961,9.2653,0.0112
2458784.491088,9.2294,0.0113
2458784.491227,9.2529,0.0113
2458784.491366,9.2615,0.0113
2458784.491505,9.2725,0.0111
2458784.491644,9.2386,0.0113
2458784.491771,9.2332,0.0111
2458784.49191,9.2373,0.0113
2458784.492049,9.2447,0.0113
2458784.492188,9.2494,0.0111
2458784.492326,9.255,0.0113
2458784.492454,9.2653,0.0113
2458784.492593,9.2536,0.0112
2458784.492731,9.2771,0.0116
2458784.49287,9.2619,0.0111
2458784.492998,9.2642,0.0112
2458784.493137,9.2504,0.0112
2458784.493275,9.277,0.0112
2458784.493414,9.239,0.0111
2458784.493553,9.2566,0.0116
2458784.493681,9.2778,0.0112
2458784.493819,9.2532,0.0112
2458784.493958,9.2772,0.0111
2458784.494097,9.2506,0.0112
2458784.494236,9.2511,0.0113
2458784.494375,9.2556,0.0112
2458784.494502,9.273,0.0113
2458784.494641,9.2925,0.0115
2458784.49478,9.2844,0.0114
2458784.494919,9.2715,0.0112
2458784.495058,9.2823,0.0111
2458784.495185,9.2747,0.0112
2458784.495324,9.2656,0.0112
2458784.495463,9.265,0.0111
2458784.495602,9.264,0.0112
2458784.495741,9.3005,0.0111
2458784.49588,9.2411,0.0113
2458784.496007,9.2918,0.0113
2458784.496146,9.2636,0.0111
2458784.496285,9.2803,0.0111
2458784.496424,9.2753,0.0113
2458784.496563,9.2863,0.0113
2458784.49669,9.2867,0.0112
2458784.496829,9.2816,0.0113
2458784.496968,9.2483,0.0115
2458784.497106,9.2689,0.0113
2458784.497234,9.2955,0.0112
2458784.497373,9.2553,0.0115
2458784.497512,9.2635,0.0115
2458784.49765,9.2869,0.0112
2458784.497789,9.2492,0.0115
2458784.497928,9.2616,0.0114
2458784.498056,9.2884,0.0113
2458784.498194,9.2332,0.0113
2458784.498333,9.2821,0.0114
2458784.498472,9.2579,0.0114
2458784.498611,9.2815,0.0113
2458784.49875,9.282,0.0113
2458784.498877,9.2505,0.0114
2458784.499016,9.2759,0.0115
2458784.499155,9.2667,0.0116
2458784.499282,9.2708,0.0116
2458784.499421,9.2756,0.0112
2458784.499549,9.2883,0.0112
2458784.499688,9.2781,0.0114
2458784.499826,9.2547,0.0113
2458784.499965,9.2762,0.0113
2458784.500104,9.2935,0.0112
2458784.500243,9.2738,0.0113
2458784.500382,9.2621,0.0115
2458784.500509,9.2934,0.0115
2458784.500648,9.2822,0.0116
2458784.500914,9.2639,0.0114
2458784.501053,9.298,0.0111
2458784.501192,9.3143,0.0112
2458784.501319,9.2798,0.0111
2458784.501458,9.3023,0.0111
2458784.501597,9.2912,0.0113
2458784.501736,9.289,0.0111
2458784.501875,9.2901,0.0112
2458784.502014,9.2872,0.0114
2458784.502141,9.2939,0.0114
2458784.50228,9.2966,0.0116
2458784.502407,9.2758,0.0113
2458784.502546,9.3001,0.0112
2458784.502685,9.2836,0.0113
2458784.502824,9.2811,0.0123
2458784.502963,9.2941,0.0113
2458784.503102,9.2946,0.0116
2458784.503229,9.3174,0.0113
2458784.503368,9.2866,0.0114
2458784.503507,9.281,0.0113
2458784.503646,9.3054,0.0115
2458784.503785,9.2987,0.0118
2458784.503912,9.2989,0.0114
2458784.504051,9.2828,0.0115
2458784.50419,9.2803,0.0117
2458784.504317,9.2808,0.0116
2458784.504456,9.2718,0.0115
2458784.504595,9.2966,0.0113
2458784.504734,9.282,0.0113
2458784.504861,9.3128,0.0112
2458784.505,9.2767,0.0112
2458784.505139,9.3019,0.0112
2458784.505278,9.3043,0.0113
2458784.505417,9.2791,0.0115
2458784.505544,9.3089,0.0116
2458784.505683,9.2706,0.0115
2458784.505822,9.2966,0.0114
2458784.505949,9.3159,0.0113
2458784.506088,9.2871,0.0114
2458784.506227,9.2951,0.0113
2458784.506366,9.2961,0.0113
2458784.506505,9.3006,0.0114
2458784.506644,9.3007,0.0114
2458784.506771,9.2877,0.0116
2458784.50691,9.3057,0.0114
2458784.507049,9.2892,0.0114
2458784.507176,9.3202,0.0114
2458784.507315,9.2918,0.0113
2458784.507454,9.3081,0.0114
2458784.507593,9.2958,0.0114
2458784.507731,9.3151,0.0114
2458784.507859,9.3107,0.0114
2458784.507998,9.3207,0.0113
2458784.508137,9.3351,0.0113
2458784.508275,9.336,0.0113
2458784.508414,9.2931,0.0113
2458784.508542,9.3076,0.0113
2458784.508681,9.3348,0.0112
2458784.508819,9.3034,0.0116
2458784.509097,9.3041,0.0116
2458784.509375,9.3279,0.0116
2458784.509502,9.3289,0.0116
2458784.509641,9.3088,0.0117
2458784.50978,9.3475,0.0113
2458784.509919,9.3155,0.0114
2458784.510058,9.3254,0.0113
2458784.510197,9.3058,0.0116
2458784.510463,9.3587,0.0118
2458784.510602,9.3101,0.0114
2458784.510741,9.315,0.0116
2458784.51088,9.3027,0.0116
2458784.511007,9.316,0.0117
2458784.511146,9.3271,0.0115
2458784.511285,9.3192,0.0116
2458784.511424,9.3303,0.0116
2458784.511563,9.2981,0.0116
2458784.51169,9.3108,0.0112
2458784.511829,9.3183,0.0114
2458784.511968,9.3451,0.0114
2458784.512106,9.308,0.0115
2458784.512245,9.3236,0.0114
2458784.512373,9.3277,0.0116
2458784.512512,9.3115,0.0116
2458784.51265,9.3268,0.0117
2458784.512789,9.3434,0.0114
2458784.512928,9.3578,0.0113
2458784.513067,9.3251,0.0115
2458784.513206,9.3154,0.0114
2458784.513333,9.3267,0.0114
2458784.513472,9.3122,0.0118
2458784.513611,9.322,0.0114
2458784.51375,9.3347,0.0115
2458784.513889,9.305,0.0116
2458784.514016,9.3262,0.0114
2458784.514155,9.3677,0.0113
2458784.514294,9.3467,0.0115
2458784.514433,9.349,0.0113
2458784.514572,9.3043,0.0115
2458784.514711,9.3599,0.0114
2458784.514838,9.3355,0.0115
2458784.514977,9.3585,0.0114
2458784.515116,9.3446,0.0115
2458784.515255,9.3443,0.0116
2458784.515394,9.3365,0.0113
2458784.515521,9.3126,0.0115
2458784.51566,9.333,0.0115
2458784.515799,9.343,0.0115
2458784.515938,9.3567,0.0115
2458784.516076,9.3402,0.0115
2458784.516204,9.3713,0.0115
2458784.516343,9.3393,0.0117
2458784.516481,9.3261,0.0114
2458784.51662,9.3546,0.0114
2458784.516748,9.324,0.0117
2458784.516887,9.301,0.0118
2458784.517025,9.3405,0.0115
2458784.517164,9.3501,0.0114
2458784.517303,9.3303,0.0118
2458784.517431,9.323,0.0115
2458784.517569,9.3367,0.0114
2458784.517708,9.3527,0.0113
2458784.517847,9.3452,0.0114
2458784.517986,9.3395,0.0114
2458784.518125,9.3308,0.0114
2458784.518252,9.3488,0.0117
2458784.518391,9.3556,0.0117
2458784.51853,9.3358,0.0118
2458784.518669,9.3441,0.0115
2458784.518808,9.3485,0.0116
2458784.518935,9.3258,0.012
2458784.519074,9.3259,0.0115
2458784.519213,9.3538,0.0115
2458784.519352,9.3474,0.0117
2458784.519491,9.3404,0.0117
2458784.519618,9.3661,0.0117
2458784.519757,9.3386,0.0118
2458784.519896,9.3244,0.0115
2458784.520035,9.3465,0.0115
2458784.520174,9.3525,0.0115
2458784.520301,9.3337,0.0117
2458784.52044,9.3662,0.0115
2458784.520579,9.3428,0.0115
2458784.520718,9.3395,0.0116
2458784.520856,9.3727,0.0115
2458784.520984,9.3591,0.0114
2458784.521123,9.3416,0.0116
2458784.521262,9.3864,0.0115
2458784.5214,9.3591,0.0113
2458784.521528,9.3522,0.0117
2458784.521667,9.373,0.0118
2458784.521806,9.3903,0.0115
2458784.522083,9.35,0.0118
2458784.522211,9.3781,0.0116
2458784.52235,9.3857,0.012
2458784.522488,9.3775,0.0114
2458784.522627,9.3482,0.0115
2458784.522766,9.3896,0.0115
2458784.522905,9.3315,0.0117
2458784.523032,9.3511,0.0115
2458784.523171,9.3566,0.0116
2458784.52331,9.3758,0.0115
2458784.523449,9.351,0.0116
2458784.523576,9.3459,0.0117
2458784.523715,9.3725,0.0117
2458784.523854,9.3791,0.0116
2458784.523993,9.3565,0.0115
2458784.52412,9.3554,0.0116
2458784.524259,9.3955,0.0114
2458784.524398,9.385,0.0115
2458784.524537,9.3597,0.0116
2458784.524676,9.3259,0.0116
2458784.524803,9.371,0.0114
2458784.524942,9.3442,0.0116
2458784.525081,9.378,0.0114
2458784.52522,9.4038,0.0116
2458784.525359,9.3518,0.0117
2458784.525498,9.372,0.0117
2458784.525625,9.364,0.0117
2458784.525764,9.3581,0.0116
2458784.525903,9.3704,0.0116
2458784.526042,9.3557,0.0115
2458784.526181,9.3761,0.0115
2458784.526308,9.3759,0.0117
2458784.526447,9.3494,0.0116
2458784.526586,9.3785,0.0117
2458784.526725,9.3754,0.0117
2458784.526863,9.4185,0.0119
2458784.527002,9.3514,0.0116
2458784.52713,9.3707,0.0114
2458784.527269,9.3893,0.0113
2458784.527407,9.3695,0.0114
2458784.527546,9.3663,0.0116
2458784.527685,9.3656,0.0117
2458784.527813,9.3458,0.0118
2458784.527951,9.3828,0.0114
2458784.52809,9.3585,0.0116
2458784.528229,9.3888,0.0117
2458784.528368,9.3788,0.0114
2458784.528495,9.3681,0.0114
2458784.528634,9.3635,0.0116
2458784.528773,9.3829,0.0116
2458784.5289,9.3833,0.0117
2458784.529039,9.3975,0.0114
2458784.529178,9.3888,0.0116
2458784.529317,9.3796,0.0117
2458784.529456,9.3951,0.0116
2458784.529583,9.3604,0.0116
2458784.529722,9.3969,0.0115
2458784.529861,9.3981,0.0115
2458784.53,9.3897,0.0115
2458784.530139,9.4155,0.0114
2458784.530278,9.3956,0.0116
2458784.530405,9.3746,0.0116
2458784.530544,9.3763,0.0117
2458784.530683,9.3905,0.0116
2458784.53081,9.4057,0.0116
2458784.530949,9.3936,0.0115
2458784.531088,9.381,0.0115
2458784.531227,9.3647,0.0116
2458784.531366,9.3571,0.0114
2458784.531493,9.4169,0.0116
2458784.531632,9.3933,0.0116
2458784.531771,9.3814,0.0115
2458784.53191,9.391,0.0116
2458784.532049,9.3881,0.0117
2458784.532188,9.3776,0.0116
2458784.532315,9.4043,0.0117
2458784.532454,9.3716,0.0117
2458784.532593,9.401,0.0116
2458784.532731,9.3886,0.0117
2458784.532859,9.3626,0.0117
2458784.532998,9.3997,0.0117
2458784.533137,9.3974,0.0118
2458784.533264,9.3776,0.0116
2458784.533403,9.3713,0.0118
2458784.533542,9.3948,0.0118
2458784.533681,9.3659,0.0116
2458784.533819,9.4136,0.0115
2458784.533958,9.4046,0.0116
2458784.534086,9.388,0.0116
2458784.534225,9.39,0.0116
2458784.534363,9.3982,0.0116
2458784.534502,9.3802,0.0117
2458784.53463,9.4007,0.0118
2458784.534769,9.3926,0.0117
2458784.534907,9.3637,0.0117
2458784.535046,9.4112,0.0118
2458784.535185,9.4125,0.0117
2458784.535324,9.3901,0.0117
2458784.535451,9.3958,0.0117
2458784.53559,9.416,0.0113
2458784.535729,9.4127,0.0116
2458784.535868,9.4117,0.0116
2458784.536007,9.4208,0.0117
2458784.536146,9.402,0.0118
2458784.536296,9.3877,0.0115
2458784.536435,9.3775,0.0116
2458784.536701,9.4061,0.0115
2458784.53684,9.4088,0.0115
2458784.536979,9.4284,0.0116
2458784.537118,9.4063,0.0117
2458784.537257,9.3986,0.0117
2458784.537396,9.3895,0.012
2458784.537535,9.4036,0.0117
2458784.537674,9.4436,0.0117
2458784.537813,9.4348,0.0116
2458784.537951,9.4109,0.0116
2458784.53809,9.4048,0.0115
2458784.538218,9.3989,0.0118
2458784.538356,9.4016,0.0117
2458784.538495,9.4114,0.0117
2458784.538634,9.4164,0.0117
2458784.538773,9.4014,0.0117
2458784.5389,9.407,0.0117
2458784.539039,9.4116,0.0118
2458784.539178,9.355,0.0118
2458784.539306,9.4035,0.0118
2458784.539444,9.4071,0.0116
2458784.539583,9.4187,0.0115
2458784.539722,9.4137,0.0117
2458784.539861,9.3835,0.0119
2458784.54,9.3919,0.0117
2458784.540127,9.3998,0.0115
2458784.540266,9.4183,0.0117
2458784.540405,9.4251,0.012
2458784.540544,9.4079,0.0119
2458784.540683,9.4195,0.0117
2458784.54081,9.3838,0.012
2458784.540961,9.4081,0.0119
2458784.541088,9.4204,0.0117
2458784.541227,9.3717,0.0117
2458784.541366,9.3931,0.0116
2458784.541505,9.4195,0.0117
2458784.541644,9.4492,0.0117
2458784.541771,9.4363,0.0117
2458784.54191,9.4031,0.0117
2458784.542049,9.4375,0.0116
2458784.542187,9.4149,0.0118
2458784.542326,9.4276,0.0114
2458784.542454,9.42,0.0115
2458784.542593,9.423,0.0116
2458784.542731,9.4056,0.0116
2458784.54287,9.4194,0.0115
2458784.542998,9.4077,0.0115
2458784.543137,9.4248,0.0118
2458784.543275,9.3991,0.0116
2458784.543414,9.4018,0.0117
2458784.543553,9.4225,0.0117
2458784.543681,9.4106,0.0118
2458784.543819,9.4169,0.0118
2458784.543958,9.4334,0.0116
2458784.544097,9.3975,0.0117
2458784.544225,9.4446,0.0119
2458784.544363,9.3978,0.0123
2458784.544502,9.3968,0.0121
2458784.544641,9.4098,0.012
2458784.54478,9.4204,0.0118
2458784.544919,9.4339,0.0116
2458784.545058,9.4154,0.0117
2458784.545185,9.4337,0.0117
2458784.545324,9.45,0.0118
2458784.545463,9.4328,0.012
2458784.545602,9.4622,0.0115
2458784.545729,9.433,0.0117
2458784.545868,9.4114,0.0116
2458784.546007,9.4654,0.0116
2458784.546146,9.4209,0.0117
2458784.546285,9.4727,0.0116
2458784.546412,9.4023,0.0118
2458784.546551,9.4519,0.0117
2458784.54669,9.4396,0.0116
2458784.546829,9.4724,0.0116
2458784.546956,9.4416,0.0117
2458784.547095,9.4366,0.0117
2458784.547234,9.4604,0.0117
2458784.547373,9.4161,0.0118
2458784.547512,9.4197,0.0118
2458784.54765,9.4233,0.0116
2458784.547778,9.4356,0.0116
2458784.547917,9.4568,0.0118
2458784.548056,9.4737,0.0118
2458784.548194,9.402,0.0118
2458784.548322,9.4413,0.0117
2458784.548461,9.4357,0.0117
2458784.5486,9.4336,0.0119
2458784.548738,9.438,0.0116
2458784.548877,9.4499,0.0115
2458784.549016,9.4484,0.0117
2458784.549144,9.4532,0.0117
2458784.549282,9.4156,0.0119
2458784.549421,9.4546,0.0117
2458784.549549,9.4315,0.0118
2458784.549688,9.4344,0.0117
2458784.549826,9.4703,0.0118
2458784.549965,9.4252,0.0118
2458784.550104,9.4368,0.0118
2458784.550243,9.4665,0.0119
2458784.55037,9.458,0.0118
2458784.550509,9.4495,0.012
2458784.550648,9.4277,0.0118
2458784.550787,9.4332,0.0118
2458784.550914,9.454,0.0117
2458784.551053,9.4358,0.012
2458784.551192,9.4628,0.0119
2458784.551331,9.4618,0.0119
2458784.55147,9.4327,0.0118
2458784.551609,9.4514,0.0118
2458784.551736,9.4653,0.0119
2458784.551875,9.4511,0.012
2458784.552014,9.488,0.0116
2458784.552153,9.4736,0.0118
2458784.552292,9.4756,0.012
2458784.552419,9.4533,0.0119
2458784.552558,9.4579,0.012
2458784.552697,9.4673,0.0119
2458784.552836,9.4775,0.0118
2458784.552975,9.4351,0.0119
2458784.553102,9.427,0.0119
2458784.553241,9.4182,0.012
2458784.55338,9.4605,0.012
2458784.553519,9.4461,0.0119
2458784.553657,9.4592,0.0119
2458784.553785,9.4368,0.0119
2458784.553924,9.5033,0.0116
2458784.554063,9.4584,0.0119
2458784.554201,9.4812,0.0118
2458784.55434,9.4604,0.0119
2458784.554479,9.4366,0.0119
2458784.554606,9.4707,0.0116
2458784.554745,9.4342,0.0118
2458784.554884,9.4899,0.0119
2458784.555023,9.4624,0.012
2458784.55515,9.4506,0.012
2458784.555289,9.5028,0.012
2458784.555428,9.4671,0.0117
2458784.555567,9.4425,0.012
2458784.555694,9.4547,0.0119
2458784.555833,9.4532,0.0119
2458784.555961,9.4747,0.0119
2458784.5561,9.4583,0.0122
2458784.556238,9.4678,0.012
2458784.556377,9.4676,0.012
2458784.556516,9.4659,0.012
2458784.556655,9.4541,0.012
2458784.556782,9.4579,0.012
2458784.556921,9.4492,0.0123
2458784.55706,9.504,0.012
2458784.557199,9.4726,0.012
2458784.557338,9.4842,0.012
2458784.557465,9.4583,0.012
2458784.557604,9.4486,0.0124
2458784.557743,9.4754,0.0118
2458784.557882,9.4685,0.0118
2458784.558021,9.4556,0.0121
2458784.55816,9.4789,0.0124
2458784.558287,9.4741,0.0121
2458784.558426,9.467,0.0122
2458784.558565,9.4783,0.0119
2458784.558704,9.4763,0.0121
2458784.558843,9.4924,0.0119
2458784.558981,9.4333,0.012
2458784.559109,9.4716,0.012
2458784.559248,9.4724,0.0119
2458784.559387,9.4758,0.0122
2458784.559525,9.4461,0.012
2458784.559653,9.4793,0.012
2458784.559792,9.489,0.0118
2458784.559931,9.4816,0.0118
2458784.560069,9.4659,0.0119
2458784.560208,9.4595,0.012
2458784.560347,9.491,0.0119
2458784.560475,9.4694,0.012
2458784.560613,9.5112,0.0118
2458784.560752,9.4659,0.012
2458784.560891,9.4842,0.0121
2458784.56103,9.4857,0.012
2458784.561169,9.4939,0.0118
2458784.561296,9.4963,0.0119
2458784.561435,9.4791,0.0119
2458784.561574,9.4966,0.0121
2458784.561713,9.4985,0.012
2458784.56184,9.486,0.0121
2458784.561979,9.5201,0.0118
2458784.562118,9.4948,0.0119
2458784.562257,9.4884,0.0119
2458784.562396,9.4792,0.0121
2458784.562535,9.499,0.0119
2458784.562662,9.5063,0.0119
2458784.562801,9.5064,0.0119
2458784.56294,9.4843,0.012
2458784.563079,9.4709,0.012
2458784.563218,9.5243,0.0119
2458784.563345,9.4675,0.012
2458784.563484,9.5002,0.0119
2458784.563623,9.4952,0.0122
2458784.563762,9.4776,0.012
2458784.5639,9.4805,0.012
2458784.564039,9.5151,0.012
2458784.564167,9.4596,0.0123
2458784.564306,9.4959,0.0121
2458784.564444,9.4969,0.0118
2458784.564583,9.502,0.0122
2458784.564722,9.4768,0.0121
2458784.56485,9.5122,0.0119
2458784.564988,9.4907,0.012
2458784.565127,9.4933,0.0121
2458784.565266,9.498,0.0123
2458784.565394,9.481,0.0123
2458784.565532,9.4944,0.0122
2458784.565671,9.4836,0.0123
2458784.56581,9.486,0.0123
2458784.565949,9.5021,0.0119
2458784.566076,9.5018,0.012
2458784.566215,9.514,0.0119
2458784.566354,9.4917,0.0123
2458784.566493,9.5209,0.0122
2458784.566632,9.5032,0.0124
2458784.566759,9.5076,0.0125
2458784.566898,9.4937,0.0122
2458784.567037,9.5137,0.0118
2458784.567176,9.4638,0.0124
2458784.567315,9.5079,0.0121
2458784.567454,9.5016,0.0122
2458784.567581,9.5095,0.0121
2458784.56772,9.487,0.0123
2458784.567859,9.4917,0.012
2458784.567998,9.5059,0.012
2458784.568125,9.4929,0.0121
2458784.568264,9.5002,0.0122
2458784.568403,9.4855,0.0122
2458784.56853,9.4982,0.0121
2458784.568669,9.5116,0.0122
2458784.568808,9.5211,0.0122
2458784.568947,9.4939,0.0123
2458784.569086,9.5063,0.0126
2458784.569213,9.5271,0.0122
2458784.569352,9.5272,0.0125
2458784.569491,9.5415,0.012
2458784.56963,9.5068,0.0119
2458784.569769,9.5217,0.0119
2458784.569907,9.5189,0.0119
2458784.570035,9.5185,0.0119
2458784.570174,9.5068,0.0119
2458784.570313,9.5294,0.0119
2458784.570451,9.5134,0.0118
2458784.57059,9.5038,0.0119
2458784.570718,9.5281,0.0119
2458784.570856,9.5307,0.0119
2458784.570995,9.5103,0.0119
2458784.571134,9.5396,0.012
2458784.571273,9.5319,0.0121
2458784.5714,9.5415,0.0122
2458784.571539,9.5407,0.0122
2458784.571678,9.5061,0.0121
2458784.571817,9.5124,0.0122
2458784.571944,9.532,0.0119
2458784.572083,9.5191,0.0123
2458784.572222,9.5221,0.0121
2458784.572361,9.5556,0.0121
2458784.5725,9.5468,0.012
2458784.572639,9.5266,0.0122
2458784.572778,9.5337,0.0121
2458784.572905,9.5617,0.0118
2458784.573044,9.516,0.012
2458784.573183,9.5453,0.012
2458784.573322,9.5457,0.0119
2458784.573461,9.5233,0.0119
2458784.573588,9.526,0.012
2458784.573727,9.5292,0.0122
2458784.573866,9.5289,0.0123
2458784.574005,9.5239,0.0121
2458784.574144,9.5381,0.0119
2458784.574282,9.5263,0.0121
2458784.574421,9.5505,0.0119
2458784.574549,9.5735,0.012
2458784.574688,9.5486,0.0121
2458784.574826,9.5333,0.0122
2458784.574965,9.5415,0.0121
2458784.575093,9.5172,0.0122
2458784.575231,9.568,0.012
2458784.57537,9.5748,0.0121
2458784.575509,9.5405,0.012
2458784.575648,9.5368,0.0153
2458784.575775,9.5158,0.0122
2458784.575914,9.5336,0.0123
2458784.576053,9.5043,0.0123
2458784.576192,9.5211,0.0125
2458784.576319,9.5562,0.0123
2458784.576458,9.5181,0.0123
2458784.576597,9.5261,0.0125
2458784.576736,9.5049,0.0121
2458784.576875,9.5506,0.0122
2458784.577002,9.5586,0.0123
2458784.577141,9.5626,0.0123
2458784.57728,9.5403,0.0122
2458784.577419,9.5513,0.0124
2458784.577546,9.5127,0.0123
2458784.577685,9.5702,0.0122
2458784.577824,9.56,0.0122
2458784.577963,9.5344,0.0122
2458784.57809,9.5225,0.0123
2458784.578229,9.5615,0.0123
2458784.578368,9.5607,0.0145
2458784.578507,9.5424,0.012
2458784.578646,9.5306,0.0123
2458784.578773,9.526,0.0121
2458784.578912,9.5771,0.0121
2458784.579051,9.5226,0.0122
2458784.57919,9.5956,0.012
2458784.579329,9.5702,0.0121
2458784.579456,9.5795,0.0123
2458784.579595,9.5723,0.0123
2458784.579734,9.5544,0.0122
2458784.579873,9.5601,0.012
2458784.580012,9.5769,0.0122
2458784.58015,9.5745,0.0124
2458784.580289,9.5691,0.0121
2458784.580417,9.5838,0.0122
2458784.580556,9.5167,0.014
2458784.580694,9.5754,0.0123
2458784.580833,9.5813,0.0121
2458784.580972,9.5578,0.0122
2458784.5811,9.5551,0.0125
2458784.581238,9.5825,0.0122
2458784.581377,9.5435,0.0121
2458784.581516,9.5599,0.0122
2458784.581644,9.5731,0.0121
2458784.581782,9.5607,0.0122
2458784.581921,9.5799,0.0121
2458784.58206,9.5826,0.0121
2458784.582199,9.5649,0.0124
2458784.582326,9.5889,0.0122
2458784.582465,9.5737,0.0122
2458784.582604,9.5628,0.0121
2458784.582743,9.5844,0.0122
2458784.582882,9.5692,0.0123
2458784.583021,9.5653,0.0121
2458784.583148,9.5363,0.0123
2458784.583287,9.5443,0.0123
2458784.583426,9.5831,0.0122
2458784.583565,9.5853,0.0123
2458784.583704,9.5894,0.0123
2458784.583831,9.5555,0.0123
