jd,mag,uncertainty
2458773.5014,9.6778,0.0128
2458773.501539,9.67,0.0129
2458773.501678,9.684,0.0129
2458773.501817,9.6467,0.0129
2458773.501944,9.7019,0.0128
2458773.502083,9.6965,0.0126
2458773.502222,9.6775,0.0129
2458773.502361,9.6941,0.0129
2458773.502488,9.6965,0.0129
2458773.502627,9.7028,0.0127
2458773.502766,9.6956,0.0128
2458773.502905,9.6813,0.0127
2458773.503044,9.6774,0.0129
2458773.503171,9.7225,0.0128
2458773.50331,9.6796,0.0129
2458773.503449,9.7031,0.0128
2458773.503588,9.73,0.0128
2458773.503727,9.73,0.0126
2458773.503854,9.6864,0.0128
2458773.503993,9.7087,0.0128
2458773.504132,9.7041,0.0127
2458773.504271,9.7117,0.0128
2458773.50441,9.6745,0.0127
2458773.504549,9.6806,0.0128
2458773.504676,9.7002,0.0128
2458773.504815,9.6921,0.0128
2458773.504954,9.7283,0.0129
2458773.505093,9.7052,0.013
2458773.505231,9.7016,0.013
2458773.505359,9.6927,0.0128
2458773.505498,9.7023,0.0128
2458773.505637,9.6819,0.0131
2458773.505775,9.7039,0.0128
2458773.505914,9.7111,0.0129
2458773.506042,9.7131,0.0129
2458773.506181,9.704,0.0129
2458773.506319,9.7164,0.0128
2458773.506458,9.7006,0.0128
2458773.506586,9.7078,0.0127
2458773.506725,9.7128,0.0126
2458773.506863,9.6881,0.0129
2458773.507002,9.7125,0.0129
2458773.507141,9.6887,0.0128
2458773.50728,9.7194,0.0127
2458773.507419,9.6955,0.0129
2458773.507685,9.7253,0.0128
2458773.507824,9.706,0.0128
2458773.507963,9.7099,0.0128
2458773.508102,9.6994,0.0129
2458773.508241,9.6878,0.0131
2458773.508368,9.72,0.0128
2458773.508507,9.7008,0.0128
2458773.508646,9.7129,0.0129
2458773.508773,9.7127,0.0129
2458773.508912,9.7063,0.0129
2458773.509051,9.7274,0.0128
2458773.50919,9.6863,0.0129
2458773.509329,9.7176,0.015
2458773.509468,9.6818,0.013
2458773.509595,9.6853,0.013
2458773.509734,9.7176,0.0129
2458773.509873,9.6882,0.0129
2458773.510012,9.6752,0.0129
2458773.51015,9.7144,0.0129
2458773.510278,9.7067,0.0129
2458773.510417,9.6978,0.0129
2458773.510556,9.7387,0.0129
2458773.510694,9.6941,0.0129
2458773.510972,9.7326,0.0129
2458773.511238,9.7299,0.013
2458773.511377,9.704,0.0128
2458773.511516,9.6976,0.0128
2458773.511655,9.6804,0.0128
2458773.511794,9.7287,0.0129
2458773.511933,9.7227,0.013
2458773.51206,9.7115,0.0131
2458773.512199,9.7292,0.013
2458773.512338,9.6688,0.0136
2458773.512465,9.6582,0.0139
2458773.512604,9.6947,0.0129
2458773.512743,9.7488,0.0127
2458773.512882,9.7394,0.0129
2458773.513009,9.7169,0.0129
2458773.513148,9.715,0.0132
2458773.513287,9.7278,0.0131
2458773.513565,9.7215,0.0146
2458773.513704,9.7087,0.0129
2458773.513831,9.7076,0.0128
2458773.51397,9.6872,0.0132
2458773.514248,9.7333,0.0241
2458773.514387,9.7471,0.0222
2458773.514653,9.6972,0.0162
2458773.515069,9.7577,0.0135
2458773.515197,9.724,0.0137
2458773.515336,9.7154,0.013
2458773.515475,9.7456,0.013
2458773.515613,9.708,0.0132
2458773.515752,9.6843,0.0164
2458773.516435,9.7206,0.0136
2458773.516713,9.7248,0.0143
2458773.516852,9.7412,0.0189
2458773.519745,9.7402,0.0131
2458773.519884,9.6912,0.0133
2458773.520012,9.7037,0.0129
2458773.520289,9.7097,0.0132
2458773.520417,9.7285,0.0128
2458773.520556,9.7257,0.0129
2458773.520833,9.6943,0.013
2458773.520972,9.7212,0.0128
2458773.5211,9.7174,0.0131
2458773.521238,9.7246,0.0131
2458773.521377,9.723,0.0129
2458773.521516,9.7249,0.0128
2458773.521655,9.7283,0.0132
2458773.521782,9.7509,0.0129
2458773.521921,9.7405,0.0132
2458773.52206,9.7117,0.0131
2458773.522188,9.7282,0.0132
2458773.522326,9.7176,0.013
2458773.522465,9.7362,0.0129
2458773.522604,9.7151,0.0131
2458773.522743,9.7211,0.0131
2458773.52287,9.7298,0.013
2458773.523009,9.7538,0.0129
2458773.523148,9.7271,0.0129
2458773.523287,9.7336,0.013
2458773.523414,9.7061,0.0131
2458773.523553,9.7106,0.0133
2458773.523692,9.7162,0.013
2458773.523958,9.7165,0.0129
2458773.524097,9.7407,0.0128
2458773.524236,9.7231,0.0129
2458773.524375,9.7186,0.013
2458773.524514,9.7241,0.013
2458773.524641,9.7152,0.013
2458773.524919,9.7552,0.0132
2458773.525046,9.748,0.0129
2458773.525324,9.7284,0.0129
2458773.525463,9.725,0.013
2458773.525602,9.7418,0.013
2458773.525741,9.7476,0.013
2458773.52588,9.7343,0.0131
2458773.526007,9.7389,0.0131
2458773.526146,9.7035,0.0129
2458773.526285,9.7225,0.0131
2458773.526424,9.7102,0.0131
2458773.526562,9.7144,0.0131
2458773.52669,9.7287,0.0129
2458773.526829,9.724,0.0129
2458773.527106,9.7428,0.013
2458773.527245,9.7466,0.0129
2458773.527373,9.7207,0.0129
2458773.527512,9.7196,0.0131
2458773.52765,9.726,0.013
2458773.527789,9.7299,0.0131
2458773.527928,9.7162,0.013
2458773.528067,9.7271,0.0131
2458773.528194,9.7416,0.0131
2458773.528333,9.7302,0.013
2458773.528472,9.7473,0.0129
2458773.528611,9.7173,0.013
2458773.52875,9.7015,0.0132
2458773.529016,9.708,0.0131
2458773.529155,9.7266,0.0131
2458773.529294,9.7369,0.0131
2458773.529433,9.7052,0.013
2458773.529572,9.7097,0.0131
2458773.529699,9.7316,0.0129
2458773.529838,9.7019,0.013
2458773.530116,9.7224,0.013
2458773.530255,9.7384,0.0131
2458773.530382,9.7281,0.0131
2458773.530521,9.7125,0.0131
2458773.53066,9.7236,0.0131
2458773.530799,9.7166,0.0131
2458773.530938,9.7058,0.0131
2458773.531065,9.7523,0.0129
2458773.531204,9.729,0.0131
2458773.531343,9.7243,0.0132
2458773.531481,9.7164,0.0131
2458773.531609,9.7221,0.0132
2458773.531748,9.7207,0.0132
2458773.531887,9.7327,0.0132
2458773.532025,9.7153,0.0132
2458773.532164,9.7338,0.013
2458773.532303,9.7048,0.0131
2458773.532442,9.703,0.0132
2458773.532569,9.7259,0.0129
2458773.532847,9.742,0.0131
2458773.532986,9.7331,0.013
2458773.533252,9.7358,0.0131
2458773.533391,9.7488,0.013
2458773.53353,9.7119,0.0132
2458773.533669,9.7374,0.013
2458773.533808,9.7222,0.0131
2458773.533947,9.7434,0.0131
2458773.534213,9.695,0.013
2458773.534352,9.7457,0.0133
2458773.534491,9.7303,0.0131
2458773.53463,9.7104,0.0131
2458773.534769,9.743,0.013
2458773.534896,9.7227,0.0131
2458773.535035,9.7558,0.013
2458773.535174,9.7323,0.013
2458773.535312,9.7198,0.0128
2458773.53544,9.7358,0.013
2458773.535579,9.7334,0.0132
2458773.535718,9.7363,0.0132
2458773.535856,9.7392,0.0129
2458773.535995,9.7031,0.0133
2458773.536123,9.7157,0.013
2458773.536262,9.7245,0.0131
2458773.5364,9.6921,0.0131
2458773.536539,9.721,0.013
2458773.536817,9.7292,0.013
2458773.536944,9.7071,0.0129
2458773.537083,9.7144,0.0131
2458773.537222,9.7057,0.0132
2458773.53735,9.7103,0.013
2458773.537488,9.7401,0.013
2458773.537627,9.7197,0.0129
2458773.537766,9.7258,0.013
2458773.537894,9.7218,0.0131
2458773.538032,9.7458,0.013
2458773.538171,9.7031,0.0131
2458773.53831,9.7174,0.0129
2458773.538449,9.7256,0.013
2458773.538576,9.7268,0.013
2458773.538715,9.7425,0.0131
2458773.538854,9.7198,0.0131
2458773.538993,9.735,0.013
2458773.539132,9.7137,0.0131
2458773.539259,9.7158,0.013
2458773.539398,9.7,0.0131
2458773.539537,9.7298,0.013
2458773.539676,9.7352,0.0129
2458773.539803,9.7007,0.0132
2458773.539942,9.6848,0.0132
2458773.540081,9.7191,0.0129
2458773.54022,9.6976,0.0131
2458773.540486,9.7184,0.0131
2458773.540625,9.7385,0.0129
2458773.540764,9.7015,0.0131
2458773.540903,9.7281,0.0131
2458773.541042,9.71,0.0131
2458773.541169,9.7247,0.0129
2458773.541308,9.6922,0.0131
2458773.541447,9.7445,0.0129
2458773.541586,9.714,0.0131
2458773.541713,9.7276,0.0129
2458773.541852,9.7247,0.0129
2458773.541991,9.7132,0.0131
2458773.542118,9.7074,0.013
2458773.542257,9.7281,0.0129
2458773.542396,9.7138,0.0132
2458773.542535,9.7191,0.013
2458773.542674,9.7285,0.0128
2458773.542801,9.7267,0.0131
2458773.54294,9.7154,0.0131
2458773.543079,9.7364,0.0129
2458773.543206,9.7387,0.013
2458773.543345,9.7232,0.013
2458773.543484,9.7099,0.013
2458773.543623,9.7156,0.0129
2458773.54375,9.7049,0.013
2458773.543889,9.7353,0.0129
2458773.544028,9.7035,0.013
2458773.544167,9.7368,0.0132
2458773.544306,9.7206,0.0129
2458773.544444,9.7185,0.013
2458773.544572,9.7041,0.0132
2458773.544711,9.7392,0.013
2458773.54485,9.7176,0.013
2458773.544988,9.7065,0.0132
2458773.545127,9.748,0.013
2458773.545255,9.6985,0.0131
2458773.545394,9.7248,0.0129
2458773.545532,9.7357,0.0129
2458773.545671,9.713,0.0129
2458773.54581,9.7358,0.0129
2458773.545949,9.7219,0.013
2458773.546076,9.7177,0.0131
2458773.546215,9.7174,0.013
2458773.546354,9.7175,0.0129
2458773.546493,9.7107,0.013
2458773.546632,9.7138,0.0131
2458773.546759,9.7042,0.0131
2458773.546898,9.7159,0.0128
2458773.547037,9.7142,0.013
2458773.547164,9.7179,0.0128
2458773.547303,9.7132,0.0129
2458773.547442,9.7309,0.0128
2458773.547581,9.7152,0.013
2458773.547847,9.7286,0.013
2458773.547986,9.7478,0.0129
2458773.548125,9.765,0.0128
2458773.548264,9.7314,0.013
2458773.548391,9.7092,0.0129
2458773.54853,9.711,0.013
2458773.548669,9.7283,0.0129
2458773.548796,9.7382,0.0127
2458773.548935,9.7286,0.0128
2458773.549074,9.7614,0.0129
2458773.549213,9.7049,0.013
2458773.54934,9.727,0.0126
2458773.549479,9.7118,0.013
2458773.549618,9.7156,0.0131
2458773.549757,9.7444,0.0129
2458773.549884,9.7211,0.013
2458773.550023,9.6973,0.0129
2458773.550162,9.741,0.0129
2458773.550301,9.6984,0.0129
2458773.550428,9.7315,0.0128
2458773.550706,9.6941,0.0129
2458773.550845,9.7064,0.0129
2458773.550984,9.6974,0.0128
2458773.551111,9.7174,0.0129
2458773.55125,9.7128,0.0129
2458773.551389,9.7372,0.013
2458773.551528,9.7084,0.0128
2458773.551667,9.7065,0.0129
2458773.551806,9.7212,0.0128
2458773.551933,9.7054,0.0132
2458773.552072,9.7227,0.0127
2458773.552211,9.7053,0.0128
2458773.55235,9.7007,0.013
2458773.552488,9.7212,0.0129
2458773.552755,9.728,0.0129
2458773.553032,9.713,0.0129
2458773.553171,9.7062,0.0129
2458773.55331,9.723,0.0128
2458773.553449,9.7121,0.0128
2458773.553576,9.7259,0.0128
2458773.553715,9.7295,0.0126
2458773.553993,9.7078,0.0128
2458773.554132,9.6838,0.0129
2458773.554259,9.7063,0.0128
2458773.554398,9.7313,0.0127
2458773.554537,9.6902,0.013
2458773.554815,9.7041,0.0127
2458773.554942,9.7398,0.0129
2458773.555081,9.6876,0.0129
2458773.55522,9.7157,0.0127
2458773.555359,9.7285,0.0128
2458773.555498,9.692,0.0129
2458773.555625,9.704,0.0131
2458773.555903,9.6927,0.0128
2458773.556042,9.713,0.0129
2458773.556181,9.6993,0.0129
2458773.556308,9.7175,0.0128
2458773.556447,9.701,0.0128
2458773.556586,9.6745,0.0129
2458773.556725,9.7367,0.0129
2458773.556863,9.7064,0.0128
2458773.556991,9.7242,0.0129
2458773.55713,9.709,0.0129
2458773.557269,9.7195,0.0128
2458773.557396,9.7109,0.0127
2458773.557535,9.6761,0.0131
2458773.557674,9.7194,0.0128
2458773.557951,9.7163,0.013
2458773.55809,9.73,0.0129
2458773.558229,9.6865,0.0129
2458773.558356,9.6995,0.0129
2458773.558495,9.6951,0.0129
2458773.558634,9.6938,0.013
2458773.558773,9.6958,0.013
2458773.558912,9.6929,0.0128
2458773.559039,9.7399,0.0126
2458773.559178,9.6989,0.0131
2458773.559317,9.6974,0.0128
2458773.559456,9.7206,0.0128
2458773.559595,9.6835,0.013
2458773.559722,9.6793,0.013
2458773.559861,9.6727,0.0129
2458773.56,9.7143,0.0128
2458773.560139,9.683,0.0129
2458773.560278,9.6905,0.0128
2458773.560683,9.7073,0.0129
2458773.560822,9.6912,0.0128
2458773.560949,9.7345,0.0126
2458773.561088,9.7057,0.0127
2458773.561227,9.6938,0.0128
2458773.561366,9.6867,0.013
2458773.561493,9.6586,0.0129
2458773.561771,9.7113,0.0127
2458773.56191,9.6878,0.0127
2458773.562049,9.7267,0.0127
2458773.562188,9.7025,0.0129
2458773.562315,9.7104,0.0127
2458773.562454,9.695,0.0128
2458773.562593,9.6946,0.0129
2458773.562731,9.7268,0.0127
2458773.56287,9.6847,0.0128
2458773.563009,9.6938,0.0128
2458773.563137,9.69,0.0126
2458773.563542,9.7095,0.0127
2458773.563681,9.6925,0.013
2458773.563819,9.6832,0.0128
2458773.563958,9.7069,0.0128
2458773.564097,9.6815,0.0128
2458773.564363,9.7061,0.0128
2458773.564502,9.7081,0.0128
2458773.564641,9.696,0.0129
2458773.56478,9.685,0.0128
2458773.564919,9.7243,0.0128
2458773.565046,9.6584,0.0128
2458773.565185,9.6814,0.0129
2458773.565324,9.69,0.0128
2458773.565463,9.6816,0.0128
2458773.565602,9.6768,0.0129
2458773.565729,9.6853,0.0129
2458773.565868,9.666,0.0128
2458773.566007,9.6973,0.0129
2458773.566146,9.6796,0.0129
2458773.566285,9.6987,0.0128
2458773.566412,9.7009,0.0129
2458773.566551,9.6859,0.0128
2458773.56669,9.6889,0.0129
2458773.566968,9.6727,0.0129
2458773.567095,9.6866,0.0129
2458773.567234,9.6871,0.0127
2458773.567373,9.6782,0.0129
2458773.567512,9.6841,0.0129
2458773.56765,9.7122,0.0127
2458773.567789,9.6776,0.0129
2458773.567917,9.6735,0.0129
2458773.568056,9.6756,0.0128
2458773.568194,9.68,0.0131
2458773.568333,9.6826,0.0129
2458773.568472,9.6726,0.0128
2458773.568738,9.7028,0.0128
2458773.568877,9.6619,0.0129
2458773.569016,9.6561,0.0127
2458773.569155,9.6445,0.0128
2458773.569294,9.6623,0.0128
2458773.569433,9.6962,0.0129
2458773.56956,9.6944,0.0129
2458773.569699,9.6901,0.0129
2458773.569838,9.6409,0.0128
2458773.569977,9.6644,0.0129
2458773.570116,9.6684,0.0129
2458773.570382,9.6724,0.013
2458773.570521,9.6794,0.013
2458773.57066,9.6935,0.0128
2458773.570799,9.6771,0.013
2458773.570938,9.659,0.0129
2458773.571076,9.6569,0.0129
2458773.571204,9.6497,0.0128
2458773.571343,9.6799,0.0128
2458773.571481,9.6884,0.0129
2458773.57162,9.655,0.013
2458773.571759,9.6706,0.0128
2458773.571887,9.6558,0.0129
2458773.572025,9.6898,0.0128
2458773.572164,9.6721,0.013
2458773.572303,9.6547,0.013
2458773.572442,9.6504,0.0131
2458773.572569,9.6513,0.0131
2458773.572708,9.6843,0.0129
2458773.572847,9.6797,0.0127
2458773.572986,9.6477,0.0129
2458773.573125,9.6534,0.0129
2458773.573264,9.683,0.0129
2458773.573391,9.6223,0.013
2458773.57353,9.6698,0.0127
2458773.573669,9.6528,0.0129
2458773.573808,9.6252,0.0129
2458773.573947,9.6435,0.0128
2458773.574074,9.6554,0.013
2458773.574213,9.6547,0.0129
2458773.574352,9.6332,0.0131
2458773.574491,9.6653,0.0129
2458773.57463,9.6365,0.0129
2458773.574757,9.657,0.013
2458773.574896,9.6539,0.0129
2458773.575035,9.6624,0.013
2458773.575162,9.6339,0.013
2458773.575301,9.6662,0.013
2458773.575428,9.6521,0.0129
2458773.575567,9.6319,0.0128
2458773.575706,9.6531,0.0129
2458773.575845,9.6344,0.0129
2458773.575984,9.6541,0.0127
2458773.576123,9.6522,0.013
2458773.57625,9.663,0.0129
2458773.576389,9.6504,0.013
2458773.576528,9.6351,0.013
2458773.576794,9.6457,0.0128
2458773.576933,9.6467,0.0129
2458773.577072,9.6421,0.013
2458773.577211,9.619,0.013
2458773.57735,9.6376,0.0128
2458773.577488,9.6114,0.0131
2458773.577616,9.6447,0.013
2458773.577755,9.6573,0.013
2458773.577894,9.6585,0.0131
2458773.578032,9.6555,0.0128
2458773.578171,9.6334,0.0129
2458773.578299,9.6316,0.0131
2458773.578438,9.6466,0.013
2458773.578715,9.6483,0.0129
2458773.578854,9.6322,0.0131
2458773.578993,9.6573,0.0129
2458773.579132,9.6354,0.013
2458773.579271,9.6308,0.0129
2458773.579398,9.6345,0.0129
2458773.579537,9.6141,0.0129
2458773.579676,9.6342,0.0128
2458773.579815,9.6313,0.0128
2458773.579942,9.6446,0.013
2458773.58022,9.5933,0.0131
2458773.580359,9.6257,0.0129
2458773.580486,9.6366,0.013
2458773.580625,9.6598,0.0128
2458773.580764,9.6285,0.013
2458773.580903,9.6197,0.0128
2458773.581042,9.6153,0.0131
2458773.581181,9.61,0.013
2458773.581308,9.5749,0.0134
2458773.581447,9.6364,0.0128
2458773.581574,9.6279,0.0129
2458773.581713,9.6098,0.0129
2458773.581852,9.5902,0.0129
2458773.581991,9.614,0.0128
2458773.58213,9.6232,0.013
2458773.582257,9.6383,0.0131
2458773.582396,9.5897,0.0129
2458773.582535,9.6158,0.013
2458773.582674,9.6199,0.0129
2458773.582812,9.6197,0.0129
2458773.58294,9.6277,0.0128
2458773.583079,9.6276,0.0128
2458773.583218,9.6068,0.0128
2458773.583356,9.5978,0.013
2458773.583495,9.5821,0.0128
2458773.583634,9.6182,0.0129
2458773.583762,9.593,0.013
2458773.5839,9.6333,0.0129
2458773.584039,9.5949,0.013
2458773.584178,9.6127,0.0138
2458773.584306,9.5896,0.0129
2458773.584444,9.6165,0.0129
2458773.584583,9.5882,0.0129
2458773.584722,9.5925,0.0128
2458773.584861,9.6203,0.0129
2458773.585,9.602,0.0129
2458773.585127,9.5706,0.013
2458773.585266,9.6055,0.013
2458773.585405,9.5726,0.0129
2458773.585544,9.6024,0.0128
2458773.58581,9.6126,0.0131
2458773.585949,9.6022,0.0128
2458773.586088,9.6156,0.0128
2458773.586227,9.5854,0.013
2458773.586366,9.5727,0.013
2458773.586505,9.5687,0.013
2458773.586632,9.576,0.0129
2458773.586771,9.5721,0.0131
2458773.58691,9.5732,0.0129
2458773.587049,9.5735,0.013
2458773.587188,9.5572,0.0129
2458773.587315,9.6027,0.013
2458773.587454,9.5966,0.013
2458773.587593,9.5778,0.0129
2458773.587731,9.5751,0.0129
2458773.58787,9.5629,0.0128
2458773.588009,9.5657,0.0129
2458773.588137,9.5674,0.0129
2458773.588275,9.5679,0.013
2458773.588414,9.5628,0.0129
2458773.588553,9.5896,0.0128
2458773.588692,9.5691,0.0129
2458773.588958,9.5455,0.0129
2458773.589236,9.5707,0.0129
2458773.589375,9.5337,0.0131
2458773.589502,9.5434,0.013
2458773.589641,9.5536,0.0129
2458773.58978,9.5467,0.0129
2458773.589919,9.5539,0.0128
2458773.590046,9.5393,0.0129
2458773.590185,9.5169,0.0131
2458773.590324,9.5654,0.0127
2458773.590463,9.5604,0.0128
2458773.590602,9.5521,0.0128
2458773.590729,9.5566,0.0128
2458773.590868,9.5682,0.0127
2458773.591007,9.5354,0.0128
2458773.591146,9.5484,0.0127
2458773.591285,9.5422,0.0129
2458773.591412,9.5298,0.013
2458773.591551,9.5356,0.0126
2458773.59169,9.5048,0.013
2458773.591829,9.5256,0.0128
2458773.591968,9.5221,0.0127
2458773.592106,9.4958,0.0128
2458773.592234,9.5248,0.0129
2458773.592373,9.5233,0.0127
2458773.592512,9.5091,0.0129
2458773.59265,9.5107,0.0129
2458773.592928,9.5135,0.0128
2458773.593056,9.517,0.0127
2458773.593194,9.5313,0.0128
2458773.593333,9.4943,0.0128
2458773.593472,9.5033,0.0128
2458773.593611,9.5085,0.0127
2458773.593877,9.5245,0.0127
2458773.594016,9.523,0.0128
2458773.594155,9.5017,0.0128
2458773.594294,9.4896,0.0129
2458773.594421,9.4958,0.0127
2458773.59456,9.4995,0.013
2458773.594699,9.5278,0.0126
2458773.594977,9.4944,0.0128
2458773.595104,9.4856,0.0129
2458773.595243,9.4918,0.0126
2458773.595382,9.4695,0.0156
2458773.595521,9.5171,0.0127
2458773.595648,9.4843,0.0128
2458773.595787,9.4799,0.0128
2458773.595926,9.481,0.0128
2458773.596065,9.4801,0.0127
2458773.596204,9.4672,0.0129
2458773.596331,9.4664,0.0127
2458773.59647,9.4583,0.0126
2458773.596748,9.464,0.0127
2458773.596887,9.4674,0.0127
2458773.597014,9.4851,0.0129
2458773.597292,9.4729,0.0127
2458773.597419,9.4829,0.0126
2458773.597558,9.4485,0.0127
2458773.597697,9.4593,0.0126
2458773.597836,9.4495,0.0127
2458773.597975,9.4727,0.0126
2458773.598102,9.4946,0.0126
2458773.59838,9.4559,0.0125
2458773.598519,9.4341,0.0128
2458773.598646,9.4262,0.0129
2458773.598785,9.4481,0.0127
2458773.598924,9.4276,0.0127
2458773.599063,9.4509,0.0127
2458773.59934,9.4451,0.0126
2458773.599468,9.4494,0.0125
2458773.599606,9.4482,0.0126
2458773.599745,9.426,0.0128
2458773.599884,9.4273,0.0127
2458773.600023,9.4349,0.0127
2458773.60015,9.3771,0.013
2458773.600289,9.4258,0.0126
2458773.600428,9.4126,0.0126
2458773.600556,9.4443,0.0125
2458773.600694,9.4361,0.0125
2458773.600833,9.4109,0.0128
2458773.600972,9.4319,0.0126
2458773.6011,9.4259,0.0127
2458773.601238,9.3998,0.0128
2458773.601377,9.4231,0.0127
2458773.601516,9.4032,0.0127
2458773.601655,9.4049,0.0127
2458773.601782,9.4045,0.0127
2458773.601921,9.3905,0.0129
2458773.60206,9.4004,0.0126
2458773.602199,9.3927,0.0124
2458773.602465,9.409,0.0126
2458773.602604,9.4125,0.0125
2458773.602743,9.4119,0.0126
2458773.602882,9.3869,0.0126
2458773.603021,9.3897,0.0126
2458773.603148,9.3765,0.0126
2458773.603287,9.4011,0.0125
2458773.603426,9.368,0.0127
2458773.603565,9.3851,0.0125
2458773.603704,9.3791,0.0128
2458773.603843,9.3707,0.0125
2458773.603981,9.3578,0.0127
2458773.60412,9.3662,0.0125
2458773.604248,9.3803,0.0126
2458773.604525,9.3528,0.0125
2458773.604664,9.3531,0.0126
2458773.604931,9.3634,0.0124
2458773.605069,9.3492,0.0126
2458773.605208,9.3658,0.0126
2458773.605347,9.3671,0.0125
2458773.605475,9.3131,0.0128
2458773.605752,9.3239,0.0127
2458773.605891,9.3434,0.0126
2458773.60603,9.3299,0.0128
2458773.606169,9.3237,0.0127
2458773.606296,9.347,0.0127
2458773.606435,9.347,0.0126
2458773.606574,9.3368,0.0127
2458773.606701,9.3381,0.0127
2458773.60684,9.3399,0.0125
2458773.606979,9.3253,0.0125
2458773.607118,9.3028,0.0128
2458773.607257,9.3263,0.0127
2458773.607384,9.317,0.0126
2458773.607523,9.3029,0.0128
2458773.607662,9.3328,0.0125
2458773.607801,9.3197,0.0127
2458773.60794,9.3339,0.0125
2458773.608067,9.3072,0.0126
2458773.608206,9.322,0.0127
2458773.608345,9.336,0.0124
2458773.608484,9.3021,0.0127
2458773.608623,9.2871,0.0127
2458773.608762,9.2836,0.0128
2458773.608889,9.286,0.0127
2458773.609028,9.293,0.0126
2458773.609167,9.3049,0.0127
2458773.609306,9.3067,0.0127
2458773.609583,9.2982,0.0125
2458773.609711,9.2947,0.0127
2458773.60985,9.316,0.0124
2458773.609988,9.2944,0.0125
2458773.610127,9.2559,0.0127
2458773.610255,9.2837,0.0126
2458773.610532,9.2842,0.0126
2458773.61066,9.2825,0.0126
2458773.610799,9.2994,0.0126
2458773.610937,9.2682,0.0127
2458773.611076,9.2577,0.0127
2458773.611204,9.2998,0.0125
2458773.611343,9.2833,0.0125
2458773.611481,9.2543,0.0126
2458773.61162,9.2783,0.0125
2458773.611759,9.2742,0.0124
2458773.611887,9.2802,0.0127
2458773.612025,9.2776,0.0125
2458773.612164,9.2312,0.0126
2458773.612303,9.2536,0.0126
2458773.612442,9.2487,0.0127
2458773.612569,9.2659,0.0125
2458773.612708,9.2669,0.0124
2458773.612847,9.2637,0.0125
2458773.612986,9.257,0.0125
2458773.613125,9.258,0.0124
2458773.613264,9.2622,0.0125
2458773.613391,9.2488,0.0124
2458773.61353,9.2204,0.0126
2458773.613669,9.2233,0.0126
2458773.613808,9.2438,0.0125
2458773.613947,9.2385,0.0124
2458773.614074,9.2436,0.0126
2458773.614213,9.2625,0.0125
2458773.614352,9.2355,0.0125
2458773.614491,9.2319,0.0124
2458773.61463,9.2529,0.0124
2458773.614757,9.2442,0.0125
2458773.614896,9.2382,0.0132
2458773.615035,9.2115,0.0125
2458773.615174,9.2405,0.0125
2458773.615313,9.2315,0.0125
2458773.615451,9.2095,0.0125
2458773.615579,9.212,0.0125
2458773.615718,9.2288,0.0125
2458773.615856,9.2221,0.0125
2458773.615995,9.2316,0.0126
2458773.616134,9.2016,0.0125
2458773.616262,9.2229,0.0124
2458773.6164,9.24,0.0125
2458773.616539,9.2134,0.0127
2458773.616678,9.213,0.0124
2458773.616817,9.2024,0.0125
2458773.616944,9.2296,0.0125
2458773.617083,9.1997,0.0127
2458773.617222,9.2234,0.0123
2458773.617361,9.2109,0.0124
2458773.6175,9.2118,0.0123
2458773.617627,9.2099,0.0125
2458773.617766,9.2101,0.0124
2458773.617905,9.2003,0.0125
2458773.618171,9.2272,0.0124
2458773.61831,9.1971,0.0125
2458773.618449,9.2062,0.0124
2458773.618588,9.2031,0.0124
2458773.618854,9.2063,0.0125
2458773.618993,9.1834,0.0124
2458773.619271,9.1928,0.0123
2458773.619398,9.1957,0.0124
2458773.619537,9.2036,0.0125
2458773.619676,9.1721,0.0125
2458773.619815,9.1859,0.0124
2458773.620081,9.2018,0.0123
2458773.62022,9.1877,0.0125
2458773.620359,9.186,0.0123
2458773.620498,9.1857,0.0123
2458773.620637,9.2109,0.0122
2458773.620764,9.1873,0.0124
2458773.620903,9.1949,0.0123
2458773.621042,9.1967,0.0123
2458773.621181,9.1759,0.0125
2458773.621319,9.1781,0.0125
2458773.621447,9.2022,0.0124
2458773.621586,9.1864,0.0124
2458773.621725,9.1916,0.0123
2458773.621863,9.1734,0.0125
2458773.622002,9.1879,0.0123
2458773.622141,9.2005,0.0124
2458773.622269,9.1761,0.0125
2458773.622407,9.1758,0.0124
2458773.622546,9.174,0.0125
2458773.622685,9.1829,0.0124
2458773.622824,9.149,0.0124
2458773.622963,9.1727,0.0124
2458773.62309,9.2077,0.0124
2458773.623229,9.1616,0.0124
2458773.623368,9.1804,0.0125
2458773.623507,9.1688,0.0125
2458773.623634,9.1669,0.0125
2458773.623773,9.1559,0.0125
2458773.623912,9.183,0.0125
2458773.624051,9.1717,0.0124
2458773.62419,9.1755,0.0124
2458773.624456,9.1654,0.0125
2458773.624595,9.158,0.0141
2458773.624873,9.1547,0.0127
2458773.625012,9.177,0.0124
2458773.625278,9.1752,0.0125
2458773.625417,9.1886,0.0124
2458773.625556,9.1581,0.0126
2458773.625694,9.1594,0.0125
2458773.625822,9.1778,0.0125
2458773.6261,9.1883,0.0124
2458773.626238,9.1343,0.0126
2458773.626377,9.1744,0.0124
2458773.626516,9.1627,0.0124
2458773.626644,9.1792,0.0124
2458773.626782,9.1504,0.0125
2458773.626921,9.183,0.0126
2458773.627049,9.1577,0.0125
2458773.627188,9.1619,0.0123
2458773.627326,9.1417,0.0127
2458773.627465,9.1948,0.0125
2458773.627593,9.1521,0.0124
