jd,mag,uncertainty
2459114.617332,9.6545,0.0118
2459114.617529,9.6798,0.0114
2459114.617726,9.6722,0.0116
2459114.617911,9.6517,0.0115
2459114.618119,9.649,0.0116
2459114.618316,9.6766,0.0119
2459114.618513,9.6601,0.0122
2459114.618709,9.6485,0.0114
2459114.618906,9.6575,0.0114
2459114.619091,9.6254,0.0115
2459114.619288,9.652,0.0114
2459114.619485,9.645,0.0113
2459114.619682,9.6485,0.0115
2459114.619878,9.627,0.0115
2459114.620075,9.658,0.0114
2459114.620272,9.6444,0.0114
2459114.620469,9.6239,0.0115
2459114.620666,9.6564,0.0115
2459114.620862,9.6853,0.0115
2459114.621059,9.6347,0.0115
2459114.621244,9.6526,0.0115
2459114.621441,9.6313,0.0115
2459114.621638,9.6259,0.0115
2459114.621834,9.6427,0.0115
2459114.622031,9.653,0.0116
2459114.622228,9.646,0.0115
2459114.622425,9.6582,0.0114
2459114.62261,9.6109,0.0117
2459114.622807,9.5888,0.012
2459114.623003,9.6538,0.0116
2459114.6232,9.6331,0.0116
2459114.623397,9.6629,0.0115
2459114.623594,9.6288,0.0116
2459114.623791,9.6261,0.0116
2459114.623987,9.6262,0.0116
2459114.624184,9.629,0.0116
2459114.624369,9.6412,0.0115
2459114.624566,9.6303,0.0115
2459114.624763,9.6136,0.0115
2459114.624959,9.6467,0.0115
2459114.625156,9.6417,0.0115
2459114.625353,9.6153,0.0116
2459114.62555,9.6258,0.0116
2459114.625747,9.6044,0.0119
2459114.625943,9.5992,0.0118
2459114.626128,9.6385,0.0117
2459114.626325,9.5898,0.0119
2459114.626522,9.6128,0.0116
2459114.626719,9.6063,0.0116
2459114.626916,9.6016,0.0116
2459114.627112,9.5914,0.0117
2459114.627309,9.6037,0.0117
2459114.627506,9.6027,0.0117
2459114.627703,9.5937,0.0117
2459114.627899,9.5942,0.0117
2459114.628084,9.5787,0.0116
2459114.628281,9.5921,0.0117
2459114.628478,9.6057,0.0117
2459114.628675,9.5525,0.0118
2459114.628872,9.5968,0.0119
2459114.629068,9.6261,0.0116
2459114.629265,9.5984,0.012
2459114.62945,9.593,0.0117
2459114.629647,9.5786,0.0116
2459114.629844,9.5766,0.0117
2459114.630041,9.556,0.0117
2459114.630237,9.6005,0.0122
2459114.630434,9.5803,0.0119
2459114.630631,9.6043,0.0116
2459114.630828,9.58,0.0116
2459114.631024,9.5879,0.0114
2459114.631221,9.5783,0.0115
2459114.631429,9.565,0.0117
2459114.631626,9.6033,0.0116
2459114.631811,9.6296,0.0114
2459114.632008,9.5815,0.0115
2459114.632216,9.5938,0.0114
2459114.632413,9.5836,0.0117
2459114.632598,9.5755,0.0121
2459114.632795,9.568,0.0115
2459114.632992,9.5766,0.0115
2459114.633189,9.575,0.0118
2459114.633385,9.6013,0.0113
2459114.633582,9.5799,0.0115
2459114.633767,9.5606,0.0116
2459114.633964,9.5187,0.0115
2459114.634161,9.5477,0.0115
2459114.634358,9.5854,0.0116
2459114.634554,9.5358,0.0115
2459114.634751,9.531,0.0115
2459114.634948,9.5035,0.0122
2459114.635133,9.576,0.0119
2459114.63533,9.5557,0.0114
2459114.635527,9.5431,0.0119
2459114.635723,9.5344,0.0114
2459114.63592,9.5504,0.0116
2459114.636117,9.51,0.0116
2459114.636314,9.5348,0.0115
2459114.63651,9.5518,0.0123
2459114.636696,9.537,0.0115
2459114.636892,9.5357,0.0114
2459114.637089,9.5102,0.0115
2459114.637286,9.5392,0.0115
2459114.637483,9.513,0.0116
2459114.637679,9.4984,0.0116
2459114.637876,9.5195,0.0115
2459114.638073,9.4953,0.0115
2459114.638258,9.4733,0.0119
2459114.638466,9.5039,0.0157
2459114.638663,9.4778,0.0119
2459114.63886,9.5074,0.0115
2459114.639045,9.5173,0.0114
2459114.639242,9.5309,0.0114
2459114.639439,9.5109,0.0112
2459114.639635,9.4931,0.0112
2459114.639832,9.5084,0.0113
2459114.640029,9.4926,0.0114
2459114.640226,9.4674,0.0114
2459114.640422,9.5232,0.0112
2459114.640608,9.4945,0.0113
2459114.640804,9.5066,0.0114
2459114.641001,9.4936,0.0113
2459114.641209,9.5306,0.0113
2459114.641406,9.497,0.0115
2459114.641603,9.4713,0.0114
2459114.6418,9.4511,0.0114
2459114.641985,9.4559,0.0114
2459114.642182,9.4662,0.0114
2459114.642378,9.5027,0.0113
2459114.642575,9.4718,0.0116
2459114.642772,9.4428,0.0116
2459114.642957,9.4497,0.0114
2459114.643154,9.464,0.0144
2459114.643362,9.4509,0.0128
2459114.643547,9.4347,0.0114
2459114.643744,9.376,0.0144
2459114.643941,9.4446,0.0122
2459114.644138,9.4515,0.0114
2459114.644334,9.4452,0.0115
2459114.644531,9.4218,0.0114
2459114.644728,9.4615,0.0113
2459114.644925,9.388,0.0128
2459114.645122,9.4423,0.0112
2459114.645318,9.4311,0.0114
2459114.645503,9.452,0.0112
2459114.6457,9.4384,0.0113
2459114.645897,9.4001,0.0113
2459114.646094,9.4085,0.0113
2459114.646291,9.4255,0.011
2459114.646499,9.4198,0.0113
2459114.646684,9.3882,0.0113
2459114.646892,9.4201,0.0112
2459114.647089,9.4313,0.0111
2459114.647274,9.4095,0.0112
2459114.647471,9.4244,0.0112
2459114.647668,9.4355,0.0111
2459114.647876,9.4179,0.0111
2459114.648073,9.3979,0.0112
2459114.64827,9.3732,0.0111
2459114.648466,9.3812,0.0111
2459114.648663,9.3951,0.0111
2459114.64886,9.3707,0.0113
2459114.649057,9.4111,0.0111
2459114.649242,9.3736,0.0112
2459114.649439,9.3657,0.0114
2459114.649635,9.3906,0.0112
2459114.649832,9.3649,0.014
2459114.650029,9.3748,0.0114
2459114.650226,9.3698,0.0111
2459114.650422,9.3661,0.0111
2459114.650619,9.3538,0.0112
2459114.650804,9.3927,0.0111
2459114.651001,9.358,0.0112
2459114.651198,9.3895,0.0112
2459114.651395,9.3394,0.0112
2459114.651591,9.3228,0.0113
2459114.6518,9.3275,0.0112
2459114.651997,9.3215,0.0113
2459114.652182,9.3799,0.011
2459114.652378,9.3552,0.011
2459114.652575,9.3581,0.0111
2459114.652784,9.3053,0.0113
2459114.652969,9.3806,0.011
2459114.653166,9.3374,0.0111
2459114.653362,9.3067,0.0112
2459114.653559,9.3242,0.011
2459114.653756,9.3252,0.0112
2459114.653953,9.3223,0.013
2459114.654149,9.2897,0.0112
2459114.654346,9.3027,0.011
2459114.654543,9.2859,0.0111
2459114.65474,9.2789,0.0111
2459114.654936,9.2909,0.0111
2459114.655133,9.3209,0.0111
2459114.65533,9.3115,0.011
2459114.655515,9.2881,0.0109
2459114.655712,9.3101,0.011
2459114.655909,9.3101,0.0111
2459114.656105,9.2726,0.011
2459114.656314,9.2929,0.0111
2459114.656499,9.3013,0.011
2459114.656696,9.2601,0.0111
2459114.656892,9.2766,0.0111
2459114.657089,9.2946,0.011
2459114.657286,9.2497,0.011
2459114.657471,9.2824,0.0111
2459114.657668,9.2908,0.013
2459114.657865,9.2683,0.011
2459114.658061,9.2372,0.0112
2459114.658258,9.2613,0.0111
2459114.658455,9.2345,0.0111
2459114.658652,9.2423,0.0112
2459114.658837,9.2184,0.0111
2459114.659034,9.2661,0.011
2459114.65923,9.2378,0.011
2459114.659427,9.2517,0.0109
2459114.659624,9.1947,0.0112
2459114.659809,9.2524,0.011
2459114.660006,9.2295,0.0111
2459114.660203,9.2253,0.0113
2459114.660399,9.2347,0.0112
2459114.660596,9.2346,0.011
2459114.660793,9.2628,0.0108
2459114.661001,9.232,0.0111
2459114.661198,9.2141,0.0111
2459114.661395,9.2209,0.0109
2459114.661591,9.229,0.011
2459114.661788,9.203,0.0111
2459114.661985,9.2142,0.011
2459114.662182,9.1903,0.011
2459114.662378,9.192,0.011
2459114.662575,9.2595,0.011
2459114.662772,9.2283,0.011
2459114.662969,9.2313,0.011
2459114.663166,9.1911,0.0112
2459114.663362,9.2126,0.011
2459114.663559,9.1822,0.0111
2459114.663756,9.1941,0.0111
2459114.663953,9.178,0.0111
2459114.664149,9.228,0.011
2459114.664334,9.1869,0.0112
2459114.664531,9.2195,0.011
2459114.664728,9.1827,0.0109
2459114.664925,9.2096,0.011
2459114.665122,9.1868,0.0113
2459114.665318,9.1494,0.0113
2459114.665515,9.1898,0.011
2459114.665712,9.2027,0.0112
2459114.665909,9.2155,0.0111
2459114.666105,9.1813,0.0112
2459114.666302,9.2274,0.011
2459114.666487,9.2135,0.011
2459114.666684,9.1759,0.011
2459114.666881,9.1752,0.011
2459114.667078,9.1866,0.0111
2459114.667274,9.1692,0.011
2459114.667471,9.1805,0.011
2459114.667668,9.1922,0.011
2459114.667865,9.187,0.0111
2459114.668061,9.1737,0.011
2459114.668247,9.2097,0.011
2459114.668443,9.2145,0.0111
2459114.66864,9.1993,0.0115
2459114.668837,9.1927,0.0111
2459114.669034,9.1552,0.011
2459114.66923,9.1911,0.0111
2459114.669427,9.2028,0.011
2459114.669612,9.1778,0.0109
2459114.669809,9.1844,0.011
2459114.670017,9.1385,0.011
2459114.670214,9.201,0.0109
2459114.670411,9.1958,0.0109
2459114.670608,9.1896,0.0111
2459114.670793,9.1911,0.0111
2459114.67099,9.1965,0.0112
2459114.671186,9.1839,0.0111
2459114.671383,9.2081,0.011
2459114.67158,9.1893,0.0111
2459114.671765,9.1928,0.0109
2459114.671962,9.1657,0.0111
2459114.672159,9.1653,0.011
2459114.672355,9.1576,0.0111
2459114.672552,9.2304,0.011
2459114.672749,9.1666,0.0112
2459114.672946,9.177,0.0111
2459114.673131,9.2136,0.011
2459114.673339,9.1241,0.0139
2459114.673524,9.2011,0.0111
2459114.673721,9.1898,0.0112
2459114.673918,9.1764,0.0114
2459114.674115,9.2201,0.0109
2459114.674311,9.2036,0.0111
2459114.674508,9.2106,0.0111
2459114.674705,9.1684,0.0111
2459114.674902,9.211,0.011
2459114.675098,9.1527,0.0112
2459114.675295,9.151,0.0111
2459114.675492,9.2051,0.011
2459114.675689,9.1947,0.0111
2459114.675885,9.1786,0.0112
2459114.676082,9.1688,0.0114
2459114.676279,9.2073,0.0111
2459114.676476,9.2247,0.011
2459114.676672,9.1572,0.0111
2459114.676869,9.1835,0.0111
2459114.677066,9.1815,0.0112
2459114.677251,9.1906,0.0112
2459114.677448,9.163,0.0112
2459114.677645,9.1758,0.0115
2459114.677841,9.2144,0.0111
2459114.678038,9.159,0.0114
2459114.678235,9.1906,0.0111
2459114.678432,9.2249,0.011
2459114.678628,9.1916,0.0111
2459114.678837,9.223,0.011
2459114.679022,9.1984,0.0109
2459114.67923,9.2059,0.0111
2459114.679427,9.193,0.0112
2459114.679624,9.2025,0.0111
2459114.679821,9.2146,0.0134
2459114.680017,9.2036,0.0112
2459114.680214,9.1802,0.0112
2459114.680411,9.1907,0.0112
2459114.680608,9.2014,0.011
2459114.680793,9.217,0.0112
2459114.68099,9.2341,0.0111
2459114.681186,9.1889,0.0111
2459114.681383,9.2241,0.011
2459114.68158,9.1946,0.0112
2459114.681765,9.2121,0.011
2459114.681962,9.2024,0.011
2459114.682159,9.2024,0.0112
2459114.682355,9.2202,0.0112
2459114.682552,9.2072,0.0112
2459114.682749,9.2206,0.0113
2459114.682946,9.198,0.0112
2459114.683142,9.1683,0.0112
2459114.683339,9.2108,0.0111
2459114.683524,9.1801,0.0114
2459114.683721,9.2308,0.0113
2459114.683918,9.1883,0.011
2459114.684115,9.1968,0.0111
2459114.684311,9.1878,0.0113
2459114.684508,9.1649,0.0114
