JD,mag_L,err_L,epoch,mag_R,err_R,mag_G,err_G,mag_B,err_B
2460259.3894464006,,,3,,,10.05108720548055,0.0037161794829458,,
2460259.3902768404,,,3,,,10.03730196978496,0.0068400180304366,,
2460259.3910947107,,,3,,,10.040232102871334,0.0057919331003118,,
2460259.3919138773,,,3,,,10.030871012770923,0.004876375135816,,
2460259.392715671,,,3,,,10.054359598319566,0.005754488868932,,
2460259.3935187617,,,3,,,10.052701580759894,0.0061061379120079,,
2460259.394340255,,,3,,,10.036076797794962,0.0077788711519491,,
2460259.3951509953,,,3,,,10.044984116111518,0.0066394974086412,,
2460259.395952245,,,3,,,10.051444646714325,0.0078206708587346,,
2460259.3967756713,,,3,,,10.03594093642153,0.0077376405664324,,
2460259.3975874307,,,3,,,10.038608665621377,0.0051579134731391,,
2460259.39838397,,,3,,,10.040001853394216,0.0127213314457186,,
2460259.399181794,,,3,,,10.047406205369905,0.0087219364579696,,
2460317.3026118865,,,4,,,9.462360412809598,0.0043960868459609,,
2460317.3048476735,,,4,,,9.457395621933763,0.0030385525696528,,
2460317.3060796526,,,4,,,9.464859454627778,0.0034187814535598,,
2460317.3073163773,,,4,,,9.47055164721414,0.0038329633745882,,
2460317.3085435764,,,4,,,9.471187166147292,0.0045628608678399,,
2460317.3097848147,,,4,,,9.47240258787653,0.0037540477511281,,
2460317.3110077544,,,4,,,9.4736681759544,0.0033527594814797,,
2460317.312225405,,,4,,,9.469950961414437,0.0048947308176927,,
2460317.3134411573,,,4,,,9.473363785109225,0.0040468977815572,,
2460317.314675139,,,4,,,9.48251440716479,0.0031697657845289,,
2460317.3223469793,,,4,,,9.494717258462908,0.0038104860304347,,
2460317.3261020835,,,4,,,9.504430074016096,0.0053756171871,,
2460317.3273525927,,,4,,,9.505033978011536,0.0038604975758478,,
2460317.3285977663,,,4,,,9.515069095927505,0.0043229472084452,,
2460317.329847072,,,4,,,9.51165204819448,0.0042901645663369,,
2460317.3324400117,,,4,,,9.531820709125348,0.0037595848230646,,
2460317.3337463657,,,4,,,9.52867163276396,0.0052256539804415,,
2460317.335005104,,,4,,,9.536544923064548,0.0055609688443312,,
2460317.3362485184,,,4,,,9.543939655029725,0.0061300984076416,,
2460317.3374660416,,,4,,,9.519568626854833,0.0076538344991531,,
2460328.364040787,,,5,,,9.529900424232236,0.0057798805331825,,
2460328.3652675,,,5,,,9.527083232717992,0.0041455852737823,,
2460328.366485093,,,5,,,9.524014924040603,0.0036532133252945,,
2460328.3677033335,,,5,,,9.51661283262316,0.0049704948420925,,
2460328.3689264352,,,5,,,9.515234863953198,0.0055453717571258,,
2460328.3701546295,,,5,,,9.508496160264842,0.0060598065545138,,
2460328.3713961807,,,5,,,9.509185998298465,0.0061807325448811,,
2460328.3726307293,,,5,,,9.50087135095059,0.0039419670470891,,
2460328.373850903,,,5,,,9.498361769806507,0.0047888326932039,,
2460328.375111516,,,5,,,9.489839173747155,0.0047856162342885,,
2460328.376332616,,,5,,,9.503183848827618,0.0056784635062103,,
2460328.377550984,,,5,,,9.496014169590516,0.0039701687959605,,
2460328.380570081,,,5,,,9.470830111054212,0.0041651052181014,,
2460328.381697685,,,5,,,9.479418754638017,0.0042152386774505,,
2460328.38284022,,,5,,,9.470016655579425,0.0039721651698586,,
2460328.3839651155,,,5,,,9.468101228719082,0.0047834168485228,,
2460328.3851018287,,,5,,,9.47078852099772,0.0034041748613709,,
2460328.398030648,,,5,,,9.45309842191938,0.0039340047905749,,
2460328.399139896,,,5,,,9.45492144943559,0.0040906965216263,,
2460328.400278507,,,5,,,9.450049202010833,0.005030741573486,,
2460328.4014039584,,,5,,,9.465236673431448,0.0030348328434204,,
2460328.40391728,,,5,,,9.465258061709282,0.0038668194325949,,
2460328.4068857753,,,5,,,9.45749241619336,0.0047124886447906,,
2460328.4096136345,,,5,,,9.467508152813124,0.0041947030225441,,
2460328.4124731715,,,5,,,9.46158898796305,0.0036014953877171,,
2460328.4153050114,,,5,,,9.47043125049568,0.0040442342282857,,
2460328.4184934143,,,5,,,9.475960270751637,0.0037647735543489,,
2460328.42110772,,,5,,,9.46709339159141,0.0033453517012482,,
2460328.42406206,,,5,,,9.48970124141111,0.0053243766631512,,
2460328.426867882,,,5,,,9.488807192404552,0.0035177584912782,,
2460328.429889595,,,5,,,9.49404626922785,0.0046719399729217,,
2460328.4328176966,,,5,,,9.491745824081226,0.0039263246682472,,
2460328.435895833,,,5,,,9.510676634621468,0.0036467775622714,,
2460328.4386117826,,,5,,,9.513127465523928,0.0041743285783415,,
2460328.441502604,,,5,,,9.521826073022403,0.0045338227555761,,
2460328.4463372454,,,5,,,9.543265925089193,0.0041557707533087,,
2460328.449263669,,,5,,,9.564837646275784,0.0052347534139949,,
2460328.4519872684,,,5,,,9.564634591037482,0.0043747762518724,,
2460328.4549958217,,,5,,,9.578264588372184,0.0048366524958533,,
2460328.457678183,,,5,,,9.60833979983729,0.0043392660884432,,
2460328.460398669,,,5,,,9.628035824100095,0.0037700525297882,,
2460328.4630685183,,,5,,,9.640580322715865,0.004734139406355,,
2460328.466132153,,,5,,,9.674635792819943,0.0065399990105383,,
