JD,mag_L,err_L,mag_R,err_R,mag_G,err_G,mag_B,err_B
2460328.376332616,,,,,9.503183848827618,0.0056784635062103,,
2460328.377550984,,,,,9.496014169590516,0.0039701687959605,,
2460328.380570081,,,,,9.470830111054212,0.0041651052181014,,
2460328.381697685,,,,,9.479418754638017,0.0042152386774505,,
2460328.38284022,,,,,9.470016655579425,0.0039721651698586,,
2460328.3839651155,,,,,9.468101228719082,0.0047834168485228,,
2460328.3851018287,,,,,9.47078852099772,0.0034041748613709,,
2460328.398030648,,,,,9.45309842191938,0.0039340047905749,,
2460328.399139896,,,,,9.45492144943559,0.0040906965216263,,
2460328.400278507,,,,,9.450049202010833,0.005030741573486,,
2460328.4014039584,,,,,9.465236673431448,0.0030348328434204,,
2460328.40391728,,,,,9.465258061709282,0.0038668194325949,,
2460328.4068857753,,,,,9.45749241619336,0.0047124886447906,,
2460328.4096136345,,,,,9.467508152813124,0.0041947030225441,,
2460328.4124731715,,,,,9.46158898796305,0.0036014953877171,,
2460328.4153050114,,,,,9.47043125049568,0.0040442342282857,,
2460328.4184934143,,,,,9.475960270751637,0.0037647735543489,,
2460328.42110772,,,,,9.46709339159141,0.0033453517012482,,
2460328.42406206,,,,,9.48970124141111,0.0053243766631512,,
2460328.426867882,,,,,9.488807192404552,0.0035177584912782,,
2460328.429889595,,,,,9.49404626922785,0.0046719399729217,,
2460328.4328176966,,,,,9.491745824081226,0.0039263246682472,,
2460328.435895833,,,,,9.510676634621468,0.0036467775622714,,
2460328.4386117826,,,,,9.513127465523928,0.0041743285783415,,
2460328.441502604,,,,,9.521826073022403,0.0045338227555761,,
2460328.4463372454,,,,,9.543265925089193,0.0041557707533087,,
2460328.449263669,,,,,9.564837646275784,0.0052347534139949,,
2460328.4519872684,,,,,9.564634591037482,0.0043747762518724,,
2460328.4549958217,,,,,9.578264588372184,0.0048366524958533,,
2460328.457678183,,,,,9.60833979983729,0.0043392660884432,,
2460328.460398669,,,,,9.628035824100095,0.0037700525297882,,
2460328.4630685183,,,,,9.640580322715865,0.004734139406355,,
2460328.466132153,,,,,9.674635792819943,0.0065399990105383,,
2460328.4686628473,,,,,9.704921247472935,0.0049050709514345,,
2460328.471234468,,,,,9.740430088915051,0.0045538459777922,,
2460328.4745456134,,,,,9.776611349824464,0.0048801651059517,,
2460328.477365891,,,,,9.81211018319083,0.0036863163592769,,
2460328.4802197684,,,,,9.867451410785415,0.0041428586312077,,
2460328.4831255325,,,,,9.89430158490762,0.0045745406574708,,
2460328.486050359,,,,,9.943786161545026,0.0037204594879079,,
2460328.48907566,,,,,9.95600928097529,0.0040840433452516,,
2460328.492191632,,,,,9.986481626696516,0.0046567089099853,,
2460328.4955834607,,,,,9.997371349006006,0.0050801135424587,,
2460328.500477697,,,,,10.00342181549607,0.0036887700221641,,
2460259.35928897,,,,,,,10.045098271746134,0.0056939934708841
2460259.360345868,,,,,,,10.062469037629558,0.0038445258816901
2460259.36329,,,,,,,10.06732382144794,0.0047263539428013
